taxon_key_gbif_id,superfamily_name,family_name,subfamily_name,genus_name,name,search_species_name,gbif_species_name,confidence,status,match type,source,iNaturalist count
10588642,Pyraloidea,Pyralidae,Pyralinae,Hypsopygia,intermedialis,Hypsopygia intermedialis,Hypsopygia intermedialis,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,178
9944922,Pyraloidea,Pyralidae,Pyralinae,Hypsopygia,thymetusalis,Hypsopygia thymetusalis,Hypsopygia thymetusalis,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,58
10246305,Pyraloidea,Pyralidae,Pyralinae,Hypsopygia,binodulalis,Hypsopygia binodulalis,Hypsopygia binodulalis,99,ACCEPTED,EXACT,Quebec_Pohl2018,324
10817208,Pyraloidea,Pyralidae,Pyralinae,Hypsopygia,olinalis,Hypsopygia olinalis,Hypsopygia olinalis,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,1114
1871890,Pyraloidea,Pyralidae,Epipaschiinae,Oneida,lunulalis,Oneida lunulalis,Oneida lunulalis,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,237
1870721,Pyraloidea,Pyralidae,Epipaschiinae,Pococera,robustella,Pococera robustella,Pococera robustella,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,27
1870732,Pyraloidea,Pyralidae,Epipaschiinae,Pococera,melanogrammos,Pococera melanogrammos,Pococera melanogrammos,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,2
1870728,Pyraloidea,Pyralidae,Epipaschiinae,Pococera,subcanalis,Pococera subcanalis,Pococera subcanalis,99,ACCEPTED,EXACT,Quebec_Pohl2018,2
1870733,Pyraloidea,Pyralidae,Epipaschiinae,Pococera,maritimalis,Pococera maritimalis,Pococera maritimalis,99,ACCEPTED,EXACT,Quebec_Pohl2018,52
1870751,Pyraloidea,Pyralidae,Epipaschiinae,Pococera,militella,Pococera militella,Pococera militella,99,ACCEPTED,EXACT,Quebec_Pohl2018,40
1870719,Pyraloidea,Pyralidae,Epipaschiinae,Pococera,aplastella,Pococera aplastella,Pococera aplastella,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,4
1870727,Pyraloidea,Pyralidae,Epipaschiinae,Pococera,asperatella,Pococera asperatella,Pococera asperatella,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,363
1870776,Pyraloidea,Pyralidae,Epipaschiinae,Pococera,vacciniivora,Pococera vacciniivora,Pococera vacciniivora,99,ACCEPTED,EXACT,Quebec_Pohl2018,0
1870777,Pyraloidea,Pyralidae,Epipaschiinae,Pococera,expandens,Pococera expandens,Pococera expandens,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,104
1874255,Pyraloidea,Pyralidae,Phycitinae,Acrobasis,vaccinii,Acrobasis vaccinii,Acrobasis vaccinii,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,7
1874273,Pyraloidea,Pyralidae,Phycitinae,Acrobasis,amplexella,Acrobasis amplexella,Acrobasis amplexella,99,ACCEPTED,EXACT,Quebec_Pohl2018,3
1874158,Pyraloidea,Pyralidae,Phycitinae,Acrobasis,indigenella,Acrobasis indigenella,Acrobasis indigenella,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,51
1874274,Pyraloidea,Pyralidae,Phycitinae,Acrobasis,tricolorella,Acrobasis tricolorella,Acrobasis tricolorella,98,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,73
1874248,Pyraloidea,Pyralidae,Phycitinae,Acrobasis,caryae,Acrobasis caryae,Acrobasis caryae,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,21
1874171,Pyraloidea,Pyralidae,Phycitinae,Acrobasis,stigmella,Acrobasis stigmella,Acrobasis stigmella,99,ACCEPTED,EXACT,Quebec_Pohl2018,9
1874179,Pyraloidea,Pyralidae,Phycitinae,Acrobasis,demotella,Acrobasis demotella,Acrobasis demotella,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,42
1874160,Pyraloidea,Pyralidae,Phycitinae,Acrobasis,angusella,Acrobasis angusella,Acrobasis angusella,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,35
1874161,Pyraloidea,Pyralidae,Phycitinae,Acrobasis,palliolella,Acrobasis palliolella,Acrobasis palliolella,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,8
1874279,Pyraloidea,Pyralidae,Phycitinae,Acrobasis,juglandis,Acrobasis juglandis,Acrobasis juglandis,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,22
-1,Pyraloidea,Pyralidae,Phycitinae,Acrobasis,tumidulella,Acrobasis tumidulella,-1,100,-1,NONE,Quebec_Pohl2018,-1
1874216,Pyraloidea,Pyralidae,Phycitinae,Acrobasis,caryivorella,Acrobasis caryivorella,Acrobasis caryivorella,99,ACCEPTED,EXACT,Quebec_Pohl2018,0
1874239,Pyraloidea,Pyralidae,Phycitinae,Acrobasis,cunulae,Acrobasis cunulae,Acrobasis cunulae,99,ACCEPTED,EXACT,Quebec_Pohl2018,0
1874194,Pyraloidea,Pyralidae,Phycitinae,Acrobasis,comptoniella,Acrobasis comptoniella,Acrobasis comptoniella,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,7
1874246,Pyraloidea,Pyralidae,Phycitinae,Acrobasis,rubrifasciella,Acrobasis rubrifasciella,Acrobasis rubrifasciella,99,ACCEPTED,EXACT,Quebec_Pohl2018,3
1874241,Pyraloidea,Pyralidae,Phycitinae,Acrobasis,irrubriella,Acrobasis irrubriella,Acrobasis irrubriella,99,ACCEPTED,EXACT,Quebec_Pohl2018,0
1874196,Pyraloidea,Pyralidae,Phycitinae,Acrobasis,betulella,Acrobasis betulella,Acrobasis betulella,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,2
1874176,Pyraloidea,Pyralidae,Phycitinae,Acrobasis,carpinivorella,Acrobasis carpinivorella,Acrobasis carpinivorella,99,ACCEPTED,EXACT,Quebec_Pohl2018,0
1874209,Pyraloidea,Pyralidae,Phycitinae,Acrobasis,sylviella,Acrobasis sylviella,Acrobasis sylviella,99,ACCEPTED,EXACT,Quebec_Pohl2018,0
1874153,Pyraloidea,Pyralidae,Phycitinae,Acrobasis,ostryella,Acrobasis ostryella,Acrobasis ostryella,99,ACCEPTED,EXACT,Quebec_Pohl2018,0
1874294,Pyraloidea,Pyralidae,Phycitinae,Acrobasis,normella,Acrobasis normella,Acrobasis normella,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,2
1873689,Pyraloidea,Pyralidae,Phycitinae,Myelopsis,minutularia,Myelopsis minutularia,Myelopsis minutularia,97,DOUBTFUL,EXACT,Quebec_Pohl2018,2
1873696,Pyraloidea,Pyralidae,Phycitinae,Myelopsis,subtetricella,Myelopsis subtetricella,Myelopsis subtetricella,97,DOUBTFUL,EXACT,Quebec_Pohl2018,4
1869852,Pyraloidea,Pyralidae,Phycitinae,Apomyelois,bistriatella,Apomyelois bistriatella,Apomyelois bistriatella,99,ACCEPTED,EXACT,Quebec_Pohl2018,15
1869870,Pyraloidea,Pyralidae,Phycitinae,Apomyelois,decolor,Apomyelois decolor,Apomyelois decolor,99,ACCEPTED,EXACT,Quebec_Pohl2018,0
1873071,Pyraloidea,Pyralidae,Phycitinae,Amyelois,transitella,Amyelois transitella,Amyelois transitella,99,ACCEPTED,EXACT,Quebec_Pohl2018,13
1875407,Pyraloidea,Pyralidae,Phycitinae,Euzophera,semifuneralis,Euzophera semifuneralis,Euzophera semifuneralis,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,71
1875375,Pyraloidea,Pyralidae,Phycitinae,Euzophera,habrella,Euzophera habrella,Euzophera habrella,99,ACCEPTED,EXACT,Quebec_Pohl2018,0
1872466,Pyraloidea,Pyralidae,Phycitinae,Eulogia,ochrifrontella,Eulogia ochrifrontella,Eulogia ochrifrontella,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,414
1875478,Pyraloidea,Pyralidae,Phycitinae,Ephestiodes,gilvescentella,Ephestiodes gilvescentella,Ephestiodes gilvescentella,99,ACCEPTED,EXACT,Quebec_Pohl2018,138
1875483,Pyraloidea,Pyralidae,Phycitinae,Ephestiodes,infimella,Ephestiodes infimella,Ephestiodes infimella,99,ACCEPTED,EXACT,Quebec_Pohl2018,50
1875479,Pyraloidea,Pyralidae,Phycitinae,Ephestiodes,erythrella,Ephestiodes erythrella,Ephestiodes erythrella,99,ACCEPTED,EXACT,Quebec_Pohl2018,0
1871414,Pyraloidea,Pyralidae,Phycitinae,Moodna,ostrinella,Moodna ostrinella,Moodna ostrinella,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,265
1871415,Pyraloidea,Pyralidae,Phycitinae,Moodna,bisinuella,Moodna bisinuella,Moodna bisinuella,99,ACCEPTED,EXACT,Quebec_Pohl2018,0
1875607,Pyraloidea,Pyralidae,Phycitinae,Vitula,edmandsii,Vitula edmandsii,Vitula edmandsii,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,44
1875606,Pyraloidea,Pyralidae,Phycitinae,Vitula,broweri,Vitula broweri,Vitula broweri,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,23
1873079,Pyraloidea,Pyralidae,Phycitinae,Plodia,interpunctella,Plodia interpunctella,Plodia interpunctella,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,1161
1878470,Pyraloidea,Pyralidae,Phycitinae,Ephestia,elutella,Ephestia elutella,Ephestia elutella,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,32
1878490,Pyraloidea,Pyralidae,Phycitinae,Ephestia,kuehniella,Ephestia kuehniella,Ephestia kuehniella,98,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,15
1873890,Pyraloidea,Pyralidae,Phycitinae,Cadra,cautella,Cadra cautella,Cadra cautella,99,ACCEPTED,EXACT,Quebec_Pohl2018,2
1875885,Pyraloidea,Pyralidae,Phycitinae,Varneria,postremella,Varneria postremella,Varneria postremella,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,33
1875998,Pyraloidea,Pyralidae,Phycitinae,Eurythmia,angulella,Eurythmia angulella,Eurythmia angulella,99,ACCEPTED,EXACT,Quebec_Pohl2018,6
1873395,Pyraloidea,Pyralidae,Phycitinae,Erelieva,parvulella,Erelieva parvulella,Erelieva parvulella,99,ACCEPTED,EXACT,Quebec_Pohl2018,0
1874381,Pyraloidea,Pyralidae,Phycitinae,Pima,albiplagiatella,Pima albiplagiatella,Pima albiplagiatella,99,ACCEPTED,EXACT,Quebec_Pohl2018,17
1872462,Pyraloidea,Pyralidae,Phycitinae,Immyrla,nigrovittella,Immyrla nigrovittella,Immyrla nigrovittella,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,9
1871457,Pyraloidea,Pyralidae,Phycitinae,Oreana,unicolorella,Oreana unicolorella,Oreana unicolorella,98,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,42
1873384,Pyraloidea,Pyralidae,Phycitinae,Salebriaria,engeli,Salebriaria engeli,Salebriaria engeli,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,50
1873382,Pyraloidea,Pyralidae,Phycitinae,Salebriaria,tenebrosella,Salebriaria tenebrosella,Salebriaria tenebrosella,99,ACCEPTED,EXACT,Quebec_Pohl2018,5
1872195,Pyraloidea,Pyralidae,Phycitinae,Psorosina,hammondi,Psorosina hammondi,Psorosina hammondi,99,ACCEPTED,EXACT,Quebec_Pohl2018,0
1875455,Pyraloidea,Pyralidae,Phycitinae,Ortholepis,jugosella,Ortholepis jugosella,Ortholepis jugosella,99,ACCEPTED,EXACT,Quebec_Pohl2018,0
1875451,Pyraloidea,Pyralidae,Phycitinae,Ortholepis,pasadamia,Ortholepis pasadamia,Ortholepis pasadamia,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,20
1875452,Pyraloidea,Pyralidae,Phycitinae,Ortholepis,myricella,Ortholepis myricella,Ortholepis myricella,99,ACCEPTED,EXACT,Quebec_Pohl2018,0
1872207,Pyraloidea,Pyralidae,Phycitinae,Polopeustis,arctiella,Polopeustis arctiella,Polopeustis arctiella,99,ACCEPTED,EXACT,Quebec_Pohl2018,0
1871763,Pyraloidea,Pyralidae,Phycitinae,Glyptocera,consobrinella,Glyptocera consobrinella,Glyptocera consobrinella,99,ACCEPTED,EXACT,Quebec_Pohl2018,33
1870417,Pyraloidea,Pyralidae,Phycitinae,Meroptera,cviatella,Meroptera cviatella,Meroptera cviatella,99,ACCEPTED,EXACT,Quebec_Pohl2018,5
1870415,Pyraloidea,Pyralidae,Phycitinae,Meroptera,pravella,Meroptera pravella,Meroptera pravella,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,27
1870414,Pyraloidea,Pyralidae,Phycitinae,Meroptera,abditiva,Meroptera abditiva,Meroptera abditiva,99,ACCEPTED,EXACT,Quebec_Pohl2018,1
-1,Pyraloidea,Pyralidae,Phycitinae,Sciota,rubrisparsella,Sciota rubrisparsella,-1,100,-1,NONE,Quebec_Pohl2018,-1
10165457,Pyraloidea,Pyralidae,Phycitinae,Sciota,basilaris,Sciota basilaris,Sciota basilaris,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,138
-1,Pyraloidea,Pyralidae,Phycitinae,Sciota,tarmitalis,Sciota tarmitalis,-1,100,-1,NONE,Quebec_Pohl2018,-1
-1,Pyraloidea,Pyralidae,Phycitinae,Sciota,levigatella,Sciota levigatella,-1,100,-1,NONE,Quebec_Pohl2018,-1
10366580,Pyraloidea,Pyralidae,Phycitinae,Sciota,vetustella,Sciota vetustella,Sciota vetustella,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,33
9971850,Pyraloidea,Pyralidae,Phycitinae,Sciota,subcaesiella,Sciota subcaesiella,Sciota subcaesiella,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,35
10561589,Pyraloidea,Pyralidae,Phycitinae,Sciota,virgatella,Sciota virgatella,Sciota virgatella,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,59
-1,Pyraloidea,Pyralidae,Phycitinae,Sciota,carneella,Sciota carneella,-1,100,-1,NONE,Quebec_Pohl2018,-1
10410048,Pyraloidea,Pyralidae,Phycitinae,Sciota,celtidella,Sciota celtidella,Sciota celtidella,99,ACCEPTED,EXACT,Quebec_Pohl2018,96
10072362,Pyraloidea,Pyralidae,Phycitinae,Sciota,subfuscella,Sciota subfuscella,Sciota subfuscella,99,ACCEPTED,EXACT,Quebec_Pohl2018,14
1869825,Pyraloidea,Pyralidae,Phycitinae,Tlascala,reductella,Tlascala reductella,Tlascala reductella,98,ACCEPTED,EXACT,Quebec_Pohl2018,10
1869554,Pyraloidea,Pyralidae,Phycitinae,Tulsa,finitella,Tulsa finitella,Tulsa finitella,99,ACCEPTED,EXACT,Quebec_Pohl2018,0
1869556,Pyraloidea,Pyralidae,Phycitinae,Tulsa,umbripennis,Tulsa umbripennis,Tulsa umbripennis,99,ACCEPTED,EXACT,Quebec_Pohl2018,0
1870637,Pyraloidea,Pyralidae,Phycitinae,Telethusia,ovalis,Telethusia ovalis,Telethusia ovalis,99,ACCEPTED,EXACT,Quebec_Pohl2018,3
1871699,Pyraloidea,Pyralidae,Phycitinae,Pyla,impostor,Pyla impostor,Pyla impostor,99,ACCEPTED,EXACT,Quebec_Pohl2018,0
1871713,Pyraloidea,Pyralidae,Phycitinae,Pyla,aequivoca,Pyla aequivoca,Pyla aequivoca,99,ACCEPTED,EXACT,Quebec_Pohl2018,0
1871702,Pyraloidea,Pyralidae,Phycitinae,Pyla,insinuatrix,Pyla insinuatrix,Pyla insinuatrix,99,ACCEPTED,EXACT,Quebec_Pohl2018,0
1871721,Pyraloidea,Pyralidae,Phycitinae,Pyla,aenigmatica,Pyla aenigmatica,Pyla aenigmatica,99,ACCEPTED,EXACT,Quebec_Pohl2018,0
1871698,Pyraloidea,Pyralidae,Phycitinae,Pyla,fusca,Pyla fusca,Pyla fusca,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,15
1877319,Pyraloidea,Pyralidae,Phycitinae,Dioryctria,abietivorella,Dioryctria abietivorella,Dioryctria abietivorella,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,20
1877365,Pyraloidea,Pyralidae,Phycitinae,Dioryctria,reniculelloides,Dioryctria reniculelloides,Dioryctria reniculelloides,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,47
1877321,Pyraloidea,Pyralidae,Phycitinae,Dioryctria,disclusa,Dioryctria disclusa,Dioryctria disclusa,99,ACCEPTED,EXACT,Quebec_Pohl2018,55
1877353,Pyraloidea,Pyralidae,Phycitinae,Dioryctria,zimmermani,Dioryctria zimmermani,Dioryctria zimmermani,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,46
1877294,Pyraloidea,Pyralidae,Phycitinae,Dioryctria,resinosella,Dioryctria resinosella,Dioryctria resinosella,99,ACCEPTED,EXACT,Quebec_Pohl2018,0
1877322,Pyraloidea,Pyralidae,Phycitinae,Dioryctria,banksiella,Dioryctria banksiella,Dioryctria banksiella,99,ACCEPTED,EXACT,Quebec_Pohl2018,0
1878548,Pyraloidea,Pyralidae,Phycitinae,Sarata,caudellella,Sarata caudellella,Sarata caudellella,99,ACCEPTED,EXACT,Quebec_Pohl2018,2
10244305,Pyraloidea,Pyralidae,Phycitinae,Canarsia,ulmiarrosorella,Canarsia ulmiarrosorella,Canarsia ulmiarrosorella,97,DOUBTFUL,EXACT,Quebec_Pohl2018,29
1877282,Pyraloidea,Pyralidae,Phycitinae,Elasmopalpus,lignosellus,Elasmopalpus lignosellus,Elasmopalpus lignosella,96,ACCEPTED,FUZZY,Quebec_Pohl2018,171
1874820,Pyraloidea,Pyralidae,Phycitinae,Ancylosis,undulatella,Ancylosis undulatella,Ancylosis undulatella,99,ACCEPTED,EXACT,Quebec_Pohl2018,5
9784392,Pyraloidea,Pyralidae,Phycitinae,Zophodia,grossulariella,Zophodia grossulariella,Zophodia grossulariella,98,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,44
-1,Pyraloidea,Pyralidae,Phycitinae,Homoeosoma,uncanalis,Homoeosoma uncanalis,-1,100,-1,NONE,Quebec_Pohl2018,-1
5126007,Pyraloidea,Pyralidae,Phycitinae,Homoeosoma,stypticella,Homoeosoma stypticella,Homoeosoma stypticella,99,ACCEPTED,EXACT,Quebec_Pohl2018,0
5126005,Pyraloidea,Pyralidae,Phycitinae,Homoeosoma,impressalis,Homoeosoma impressalis,Homoeosoma impressalis,99,ACCEPTED,EXACT,Quebec_Pohl2018,2
5126000,Pyraloidea,Pyralidae,Phycitinae,Homoeosoma,deceptorium,Homoeosoma deceptorium,Homoeosoma deceptorium,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,5
-1,Pyraloidea,Pyralidae,Phycitinae,Phycitodes,mucidella,Phycitodes mucidella,-1,100,-1,NONE,Quebec_Pohl2018 Vermont_29March2021,-1
1875957,Pyraloidea,Pyralidae,Phycitinae,Phycitodes,reliquellum,Phycitodes reliquellum,Phycitodes reliquellum,99,ACCEPTED,EXACT,Quebec_Pohl2018,57
1870202,Pyraloidea,Pyralidae,Phycitinae,Anerastia,lotella,Anerastia lotella,Anerastia lotella,99,ACCEPTED,EXACT,Quebec_Pohl2018,8
1878370,Pyraloidea,Pyralidae,Phycitinae,Peoria,approximella,Peoria approximella,Peoria approximella,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,98
1884202,Pyraloidea,Crambidae,Schoenobiinae,Donacaula,unipunctellus,Donacaula unipunctellus,Donacaula unipunctellus,99,ACCEPTED,EXACT,Quebec_Pohl2018,0
1884213,Pyraloidea,Crambidae,Schoenobiinae,Donacaula,melinellus,Donacaula melinellus,Donacaula melinellus,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,36
-1,Pyraloidea,Crambidae,Schoenobiinae,Donacaula,dispersellus,Donacaula dispersellus,-1,100,-1,NONE,Quebec_Pohl2018,-1
-1,Pyraloidea,Crambidae,Schoenobiinae,Donacaula,albicostellus,Donacaula albicostellus,-1,100,-1,NONE,Quebec_Pohl2018,-1
1884200,Pyraloidea,Crambidae,Schoenobiinae,Donacaula,aquilellus,Donacaula aquilellus,Donacaula aquilellus,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,2
1884207,Pyraloidea,Crambidae,Schoenobiinae,Donacaula,longirostrallus,Donacaula longirostrallus,Donacaula longirostrallus,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,11
4531687,Pyraloidea,Crambidae,Acentropinae,Acentria,ephemerella,Acentria ephemerella,Acentria ephemerella,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,79
10482025,Pyraloidea,Crambidae,Acentropinae,Elophila,ekthlipsis,Elophila ekthlipsis,Elophila ekthlipsis,99,ACCEPTED,EXACT,Quebec_Pohl2018,129
10179389,Pyraloidea,Crambidae,Acentropinae,Elophila,icciusalis,Elophila icciusalis,Elophila icciusalis,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,812
10330376,Pyraloidea,Crambidae,Acentropinae,Elophila,faulalis,Elophila faulalis,Elophila faulalis,99,ACCEPTED,EXACT,Quebec_Pohl2018,19
9935837,Pyraloidea,Crambidae,Acentropinae,Elophila,gyralis,Elophila gyralis,Elophila gyralis,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,426
10655790,Pyraloidea,Crambidae,Acentropinae,Elophila,tinealis,Elophila tinealis,Elophila tinealis,99,ACCEPTED,EXACT,Quebec_Pohl2018,160
9181627,Pyraloidea,Crambidae,Acentropinae,Elophila,obliteralis,Elophila obliteralis,Synclita obliteralis,99,SYNONYM,EXACT,Quebec_Pohl2018 Vermont_29March2021,1101
1882777,Pyraloidea,Crambidae,Acentropinae,Nymphuliella,daeckealis,Nymphuliella daeckealis,Nymphuliella daeckealis,99,ACCEPTED,EXACT,Quebec_Pohl2018,1
1884464,Pyraloidea,Crambidae,Acentropinae,Parapoynx,maculalis,Parapoynx maculalis,Parapoynx maculalis,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,476
1884435,Pyraloidea,Crambidae,Acentropinae,Parapoynx,obscuralis,Parapoynx obscuralis,Parapoynx obscuralis,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,144
1884439,Pyraloidea,Crambidae,Acentropinae,Parapoynx,badiusalis,Parapoynx badiusalis,Parapoynx badiusalis,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,580
1884471,Pyraloidea,Crambidae,Acentropinae,Parapoynx,curviferalis,Parapoynx curviferalis,Parapoynx curviferalis,99,ACCEPTED,EXACT,Quebec_Pohl2018,1
1884428,Pyraloidea,Crambidae,Acentropinae,Parapoynx,allionealis,Parapoynx allionealis,Parapoynx allionealis,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,538
1887031,Pyraloidea,Crambidae,Acentropinae,Neocataclysta,magnificalis,Neocataclysta magnificalis,Neocataclysta magnificalis,99,ACCEPTED,EXACT,Quebec_Pohl2018,33
5127357,Pyraloidea,Crambidae,Acentropinae,Petrophila,bifascialis,Petrophila bifascialis,Petrophila bifascialis,99,ACCEPTED,EXACT,Quebec_Pohl2018,398
5127336,Pyraloidea,Crambidae,Acentropinae,Petrophila,fulicalis,Petrophila fulicalis,Petrophila fulicalis,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,197
5127350,Pyraloidea,Crambidae,Acentropinae,Petrophila,canadensis,Petrophila canadensis,Petrophila canadensis,99,ACCEPTED,EXACT,Quebec_Pohl2018,383
1879274,Pyraloidea,Crambidae,Acentropinae,Eoparargyractis,plevie,Eoparargyractis plevie,Eoparargyractis plevie,99,ACCEPTED,EXACT,Quebec_Pohl2018,53
1870017,Pyraloidea,Crambidae,Crambinae,Thopeutis,forbesellus,Thopeutis forbesellus,Thopeutis forbesellus,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,6
5127222,Pyraloidea,Crambidae,Crambinae,Occidentalia,comptulatalis,Occidentalia comptulatalis,Occidentalia comptulatalis,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,21
1888435,Pyraloidea,Crambidae,Crambinae,Eoreuma,densella,Eoreuma densella,Eoreuma densellus,96,ACCEPTED,FUZZY,Quebec_Pohl2018,24
5126697,Pyraloidea,Crambidae,Crambinae,Argyria,auratella,Argyria auratella,Argyria auratella,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,101
5126726,Pyraloidea,Crambidae,Crambinae,Argyria,critica,Argyria critica,Argyria critica,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,230
4302316,Pyraloidea,Crambidae,Crambinae,Urola,nivalis,Urola nivalis,Argyria nivalis,99,SYNONYM,EXACT,Quebec_Pohl2018 Vermont_29March2021,1082
1883169,Pyraloidea,Crambidae,Crambinae,Chilo,plejadellus,Chilo plejadellus,Chilo plejadellus,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,7
1891167,Pyraloidea,Crambidae,Crambinae,Euchromius,ocellea,Euchromius ocellea,Euchromius ocellea,99,ACCEPTED,EXACT,Quebec_Pohl2018,1081
5126218,Pyraloidea,Crambidae,Crambinae,Platytes,vobisne,Platytes vobisne,Platytes vobisne,99,ACCEPTED,EXACT,Quebec_Pohl2018,5
1884369,Pyraloidea,Crambidae,Crambinae,Catoptria,trichostomus,Catoptria trichostomus,Catoptria trichostomus,99,ACCEPTED,EXACT,Quebec_Pohl2018,1
1884339,Pyraloidea,Crambidae,Crambinae,Catoptria,maculalis,Catoptria maculalis,Catoptria maculalis,99,ACCEPTED,EXACT,Quebec_Pohl2018,0
1884337,Pyraloidea,Crambidae,Crambinae,Catoptria,latiradiellus,Catoptria latiradiellus,Catoptria latiradiellus,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,74
1888863,Pyraloidea,Crambidae,Crambinae,Thaumatopsis,pexellus,Thaumatopsis pexellus,Thaumatopsis pexellus,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,14
1886575,Pyraloidea,Crambidae,Crambinae,Tehama,bonifatella,Tehama bonifatella,Tehama bonifatellus,96,ACCEPTED,FUZZY,Quebec_Pohl2018,6
10640933,Pyraloidea,Crambidae,Crambinae,Fissicrambus,mutabilis,Fissicrambus mutabilis,Fissicrambus mutabilis,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,256
1886419,Pyraloidea,Crambidae,Crambinae,Microcrambus,biguttellus,Microcrambus biguttellus,Microcrambus biguttellus,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,368
1886378,Pyraloidea,Crambidae,Crambinae,Microcrambus,elegans,Microcrambus elegans,Microcrambus elegans,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,1085
1886410,Pyraloidea,Crambidae,Crambinae,Microcrambus,minor,Microcrambus minor,Microcrambus minor,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,45
