accepted_taxon_key,search_species,gbif_species,status,match_type,rank,confidence,genus,family,order,source
1736763,Gretchena semialba,Gretchena semialba,ACCEPTED,EXACT,SPECIES,99,Gretchena,Tortricidae,Lepidoptera,quebec_vermont
1736765,Gretchena deludana,Gretchena deludana,ACCEPTED,EXACT,SPECIES,99,Gretchena,Tortricidae,Lepidoptera,quebec_vermont
1736767,Gretchena concubitana,Gretchena concubitana,ACCEPTED,EXACT,SPECIES,99,Gretchena,Tortricidae,Lepidoptera,quebec_vermont
1736770,Gretchena watchungana,Gretchena watchungana,ACCEPTED,EXACT,SPECIES,99,Gretchena,Tortricidae,Lepidoptera,quebec_vermont
1736803,Pseudexentera costomaculana,Pseudexentera costomaculana,ACCEPTED,EXACT,SPECIES,99,Pseudexentera,Tortricidae,Lepidoptera,quebec_vermont
1736807,Pseudexentera spoliana,Pseudexentera spoliana,ACCEPTED,EXACT,SPECIES,99,Pseudexentera,Tortricidae,Lepidoptera,quebec_vermont
1736819,Pseudexentera kalmiana,Pseudexentera kalmiana,ACCEPTED,EXACT,SPECIES,99,Pseudexentera,Tortricidae,Lepidoptera,quebec_vermont
1736820,Pseudexentera maracana,Pseudexentera maracana,ACCEPTED,EXACT,SPECIES,99,Pseudexentera,Tortricidae,Lepidoptera,quebec_vermont
1736821,Pseudexentera oregonana,Pseudexentera oregonana,ACCEPTED,EXACT,SPECIES,99,Pseudexentera,Tortricidae,Lepidoptera,quebec_vermont
1736822,Pseudexentera cressoniana,Pseudexentera cressoniana,ACCEPTED,EXACT,SPECIES,99,Pseudexentera,Tortricidae,Lepidoptera,quebec_vermont
1736823,Pseudexentera sepia,Pseudexentera sepia,ACCEPTED,EXACT,SPECIES,99,Pseudexentera,Tortricidae,Lepidoptera,quebec_vermont
1736824,Pseudexentera faracana,Pseudexentera faracana,ACCEPTED,EXACT,SPECIES,99,Pseudexentera,Tortricidae,Lepidoptera,quebec_vermont
1736825,Pseudexentera vaccinii,Pseudexentera vaccinii,ACCEPTED,EXACT,SPECIES,99,Pseudexentera,Tortricidae,Lepidoptera,quebec_vermont
1736826,Pseudexentera haracana,Pseudexentera haracana,ACCEPTED,EXACT,SPECIES,99,Pseudexentera,Tortricidae,Lepidoptera,quebec_vermont
1736829,Pseudexentera mali,Pseudexentera mali,ACCEPTED,EXACT,SPECIES,99,Pseudexentera,Tortricidae,Lepidoptera,quebec_vermont
1736836,Amorbia humerosana,Amorbia humerosana,ACCEPTED,EXACT,SPECIES,99,Amorbia,Tortricidae,Lepidoptera,quebec_vermont
1736915,Gypsonoma fasciolana,Gypsonoma fasciolana,ACCEPTED,EXACT,SPECIES,99,Gypsonoma,Tortricidae,Lepidoptera,quebec_vermont
1736918,Gypsonoma adjuncta,Gypsonoma adjuncta,ACCEPTED,EXACT,SPECIES,99,Gypsonoma,Tortricidae,Lepidoptera,quebec_vermont
1736937,Gypsonoma haimbachiana,Gypsonoma haimbachiana,ACCEPTED,EXACT,SPECIES,99,Gypsonoma,Tortricidae,Lepidoptera,quebec_vermont
1736938,Gypsonoma parryana,Gypsonoma parryana,ACCEPTED,EXACT,SPECIES,99,Gypsonoma,Tortricidae,Lepidoptera,quebec_vermont
1736939,Gypsonoma substitutionis,Gypsonoma substitutionis,ACCEPTED,EXACT,SPECIES,99,Gypsonoma,Tortricidae,Lepidoptera,quebec_vermont
1737067,Decodes horariana,Decodes horariana,ACCEPTED,EXACT,SPECIES,99,Decodes,Tortricidae,Lepidoptera,quebec_vermont
1737068,Decodes macdunnoughi,Decodes macdunnoughi,ACCEPTED,EXACT,SPECIES,99,Decodes,Tortricidae,Lepidoptera,quebec_vermont
1737072,Decodes basiplagana,Decodes basiplagana,ACCEPTED,EXACT,SPECIES,99,Decodes,Tortricidae,Lepidoptera,quebec_vermont
1737080,Decodes fragariana,Decodes fragariana,ACCEPTED,EXACT,SPECIES,99,Decodes,Tortricidae,Lepidoptera,quebec_vermont
1737231,Pseudogalleria inimicella,Pseudogalleria inimicella,ACCEPTED,EXACT,SPECIES,99,Pseudogalleria,Tortricidae,Lepidoptera,quebec_vermont
1737374,Clepsis melaleucanus,Clepsis melaleucanus,ACCEPTED,EXACT,SPECIES,99,Clepsis,Tortricidae,Lepidoptera,quebec_vermont
1737401,Clepsis moeschleriana,Clepsis moeschleriana,ACCEPTED,EXACT,SPECIES,99,Clepsis,Tortricidae,Lepidoptera,quebec_vermont
1737403,Clepsis virescana,Clepsis virescana,ACCEPTED,EXACT,SPECIES,99,Clepsis,Tortricidae,Lepidoptera,quebec_vermont
1737417,Clepsis clemensiana,Clepsis clemensiana,ACCEPTED,EXACT,SPECIES,99,Clepsis,Tortricidae,Lepidoptera,quebec_vermont
1737430,Clepsis listerana,Clepsis listerana,ACCEPTED,EXACT,SPECIES,99,Clepsis,Tortricidae,Lepidoptera,quebec_vermont
1737448,Clepsis penetralis,Clepsis penetralis,ACCEPTED,EXACT,SPECIES,99,Clepsis,Tortricidae,Lepidoptera,quebec_vermont
1737491,Clepsis spectrana,Clepsis spectrana,ACCEPTED,EXACT,SPECIES,99,Clepsis,Tortricidae,Lepidoptera,quebec_vermont
1737521,Hedya cyanana,Hedya cyanana,ACCEPTED,EXACT,SPECIES,99,Hedya,Tortricidae,Lepidoptera,quebec_vermont
1737526,Hedya nubiferana,Hedya nubiferana,ACCEPTED,EXACT,SPECIES,99,Hedya,Tortricidae,Lepidoptera,quebec_vermont
1737544,Hedya separatana,Hedya separatana,ACCEPTED,EXACT,SPECIES,99,Hedya,Tortricidae,Lepidoptera,quebec_vermont
1737551,Hedya chionosema,Hedya chionosema,ACCEPTED,EXACT,SPECIES,99,Hedya,Tortricidae,Lepidoptera,quebec_vermont
1737552,Hedya ochroleucana,Hedya ochroleucana,ACCEPTED,EXACT,SPECIES,99,Hedya,Tortricidae,Lepidoptera,quebec_vermont
1737706,Cydia laricana,Cydia laricana,ACCEPTED,EXACT,SPECIES,99,Cydia,Tortricidae,Lepidoptera,quebec_vermont
1737713,Cydia fletcherana,Cydia fletcherana,ACCEPTED,EXACT,SPECIES,99,Cydia,Tortricidae,Lepidoptera,quebec_vermont
1737739,Cydia lacustrina,Cydia lacustrina,ACCEPTED,EXACT,SPECIES,99,Cydia,Tortricidae,Lepidoptera,quebec_vermont
1737753,Cydia nigricana,Cydia nigricana,ACCEPTED,EXACT,SPECIES,99,Cydia,Tortricidae,Lepidoptera,quebec_vermont
1737768,Cydia populana,Cydia populana,ACCEPTED,EXACT,SPECIES,99,Cydia,Tortricidae,Lepidoptera,quebec_vermont
1737831,Cydia multilineana,Cydia multilineana,ACCEPTED,EXACT,SPECIES,99,Cydia,Tortricidae,Lepidoptera,quebec_vermont
1737847,Cydia pomonella,Cydia pomonella,ACCEPTED,EXACT,SPECIES,99,Cydia,Tortricidae,Lepidoptera,quebec_vermont
1737872,Cydia costastrigulana,Cydia costastrigulana,ACCEPTED,EXACT,SPECIES,99,Cydia,Tortricidae,Lepidoptera,quebec_vermont
1737888,Cydia deshaisiana,Cydia deshaisiana,ACCEPTED,EXACT,SPECIES,99,Cydia,Tortricidae,Lepidoptera,quebec_vermont
1737904,Cydia caryana,Cydia caryana,ACCEPTED,EXACT,SPECIES,99,Cydia,Tortricidae,Lepidoptera,quebec_vermont
1737910,Cydia lautiuscula,Cydia lautiuscula,ACCEPTED,EXACT,SPECIES,99,Cydia,Tortricidae,Lepidoptera,quebec_vermont
1737916,Cydia garacana,Cydia garacana,ACCEPTED,EXACT,SPECIES,99,Cydia,Tortricidae,Lepidoptera,quebec_vermont
1737926,Cydia candana,Cydia candana,ACCEPTED,EXACT,SPECIES,99,Cydia,Tortricidae,Lepidoptera,quebec_vermont
1737930,Cydia americana,Cydia americana,ACCEPTED,EXACT,SPECIES,99,Cydia,Tortricidae,Lepidoptera,quebec_vermont
1737935,Cydia inopiosa,Cydia inopiosa,ACCEPTED,EXACT,SPECIES,99,Cydia,Tortricidae,Lepidoptera,quebec_vermont
1737940,Cydia rana,Cydia rana,ACCEPTED,EXACT,SPECIES,99,Cydia,Tortricidae,Lepidoptera,quebec_vermont
1737957,Cydia ingrata,Cydia ingrata,ACCEPTED,EXACT,SPECIES,99,Cydia,Tortricidae,Lepidoptera,quebec_vermont
1737961,Cydia gallaesaliciana,Cydia gallaesaliciana,ACCEPTED,EXACT,SPECIES,99,Cydia,Tortricidae,Lepidoptera,quebec_vermont
1737964,Cydia latiferreana,Cydia latiferreana,ACCEPTED,EXACT,SPECIES,99,Cydia,Tortricidae,Lepidoptera,quebec_vermont
1737973,Cydia albimaculana,Cydia albimaculana,ACCEPTED,EXACT,SPECIES,99,Cydia,Tortricidae,Lepidoptera,quebec_vermont
1737978,Cydia toreuta,Cydia toreuta,ACCEPTED,EXACT,SPECIES,99,Cydia,Tortricidae,Lepidoptera,quebec_vermont
1737981,Cydia flexiloqua,Cydia flexiloqua,ACCEPTED,EXACT,SPECIES,99,Cydia,Tortricidae,Lepidoptera,quebec_vermont
1737995,Hendecaneura shawiana,Hendecaneura shawiana,ACCEPTED,EXACT,SPECIES,99,Hendecaneura,Tortricidae,Lepidoptera,quebec_vermont
1738218,Pseudosciaphila duplex,Pseudosciaphila duplex,ACCEPTED,EXACT,SPECIES,99,Pseudosciaphila,Tortricidae,Lepidoptera,quebec_vermont
1738422,Aethes smeathmanniana,Aethes smeathmanniana,ACCEPTED,EXACT,SPECIES,99,Aethes,Tortricidae,Lepidoptera,quebec_vermont
1738501,Aethes kindermanniana,Aethes kindermanniana,ACCEPTED,EXACT,SPECIES,99,Aethes,Tortricidae,Lepidoptera,quebec_vermont
1738509,Aethes deutschiana,Aethes deutschiana,ACCEPTED,EXACT,SPECIES,99,Aethes,Tortricidae,Lepidoptera,quebec_vermont
1738776,Dichrorampha incanana,Dichrorampha incanana,ACCEPTED,EXACT,SPECIES,99,Dichrorampha,Tortricidae,Lepidoptera,quebec_vermont
1738783,Dichrorampha dana,Dichrorampha dana,ACCEPTED,EXACT,SPECIES,99,Dichrorampha,Tortricidae,Lepidoptera,quebec_vermont
1738790,Dichrorampha sedatana,Dichrorampha sedatana,ACCEPTED,EXACT,SPECIES,99,Dichrorampha,Tortricidae,Lepidoptera,quebec_vermont
