accepted_taxon_key,order_name,family_name,genus_name,search_species_name,gbif_species_name,confidence,status,match_type,rank,source
1840316,Lepidoptera,Elachistidae,Agonopterix,Agonopterix pallorella Zell.,Agonopterix pallorella,98,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1840380,Lepidoptera,Elachistidae,Agonopterix,Agonopterix kaekeritziana L.,Agonopterix kaekeritziana,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1840555,Lepidoptera,Elachistidae,Agonopterix,Agonopterix liturosa Hw.,Agonopterix liturosa,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1840360,Lepidoptera,Elachistidae,Agonopterix,Agonopterix nervosa Hw.,Agonopterix nervosa,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
-1,Lepidoptera,Elachistidae,Agonopterix,Agonopterix umbellana F.,NotAvail,98,ACCEPTED,HIGHERRANK,GENUS,denmark_Dec2022
1840389,Lepidoptera,Elachistidae,Agonopterix,Agonopterix bipunctosa Curt.,Agonopterix bipunctosa,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1837444,Lepidoptera,Elachistidae,Depressaria,Depressaria pastinacella Dup.,Depressaria pastinacella,98,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1837356,Lepidoptera,Elachistidae,Depressaria,Depressaria artemisiae Nick.,Depressaria artemisiae,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1837420,Lepidoptera,Elachistidae,Depressaria,Depressaria depressana F.,Depressaria depressana,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1837418,Lepidoptera,Elachistidae,Depressaria,Depressaria ultimella Stt.,Depressaria ultimella,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1837449,Lepidoptera,Elachistidae,Depressaria,Depressaria pimpinellae Zell.,Depressaria pimpinellae,98,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
7958169,Lepidoptera,Elachistidae,Depressaria,Depressaria badiella Hb.,Depressaria badiella,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
9116315,Lepidoptera,Elachistidae,Depressaria,Depressaria daucella D.& S.,Depressaria daucella,98,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1837464,Lepidoptera,Elachistidae,Depressaria,Depressaria sordidatella Tgstr.,Depressaria sordidatella,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1837412,Lepidoptera,Elachistidae,Depressaria,Depressaria pulcherrimella Stt.,Depressaria pulcherimella,97,ACCEPTED,FUZZY,SPECIES,denmark_Dec2022
1837430,Lepidoptera,Elachistidae,Depressaria,Depressaria douglasella Stt.,Depressaria douglasella,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1837515,Lepidoptera,Elachistidae,Depressaria,Depressaria emeritella Stt.,Depressaria emeritella,98,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
8015612,Lepidoptera,Elachistidae,Depressaria,Depressaria albipunctella D.& S.,Depressaria albipunctella,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1837343,Lepidoptera,Elachistidae,Depressaria,Depressaria olerella Zell.,Depressaria olerella,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1832989,Lepidoptera,Elachistidae,Elachista,Cosmiotes consortella Stt.,Elachista consortella,99,SYNONYM,EXACT,SPECIES,denmark_Dec2022
6097226,Lepidoptera,Elachistidae,Elachista,Cosmiotes exactella HS.,Elachista exactella,99,SYNONYM,EXACT,SPECIES,denmark_Dec2022
1833195,Lepidoptera,Elachistidae,Cosmiotes,Cosmiotes freyerella Hb.,Cosmiotes freyerella,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
7768401,Lepidoptera,Elachistidae,Elachista,Cosmiotes stabilella Stt.,Elachista stabilella,99,SYNONYM,EXACT,SPECIES,denmark_Dec2022
5119569,Lepidoptera,Elachistidae,Mendesia,Mendesia farinella Thnbg.,Mendesia farinella,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
11443084,Lepidoptera,Heliozelidae,Heliozela,Perittia herrichiella HS.,Heliozela herrichiella,99,SYNONYM,EXACT,SPECIES,denmark_Dec2022
1832807,Lepidoptera,Elachistidae,Perittia,Perittia obscurepunctella Stt.,Perittia obscurepunctella,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
5119801,Lepidoptera,Elachistidae,Stephensia,Stephensia brunnichella L.,Stephensia brunnichella,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1832915,Lepidoptera,Elachistidae,Elachista,Elachista adscitella Stt.,Elachista adscitella,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1833131,Lepidoptera,Elachistidae,Elachista,Elachista albidella Nyl.,Elachista albidella,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
5880257,Lepidoptera,Elachistidae,Elachista,Elachista albifrontella Hb.,Elachista albifrontella,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
5880260,Lepidoptera,Elachistidae,Elachista,Elachista alpinella Stt.,Elachista alpinella,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1832987,Lepidoptera,Elachistidae,Elachista,Elachista anserinella Zell.,Elachista anserinella,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1832927,Lepidoptera,Elachistidae,Elachista,Elachista apicipunctella Stt.,Elachista apicipunctella,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1832853,Lepidoptera,Elachistidae,Elachista,Elachista argentella Cl.,Elachista argentella,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1833084,Lepidoptera,Elachistidae,Elachista,Elachista atricomella Stt.,Elachista atricomella,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1832953,Lepidoptera,Elachistidae,Elachista,Elachista bedellella Sirc.,Elachista bedellella,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1832862,Lepidoptera,Elachistidae,Elachista,Elachista biatomella Stt.,Elachista biatomella,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
6097230,Lepidoptera,Elachistidae,Elachista,Elachista bifasciella Tr.,Elachista bifasciella,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1832819,Lepidoptera,Elachistidae,Elachista,Elachista bisulcella Dup.,Elachista bisulcella,98,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
5880258,Lepidoptera,Elachistidae,Elachista,Elachista canapennella Hb.,Elachista canapennella,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1833075,Lepidoptera,Elachistidae,Elachista,Elachista compsa TrO.,Elachista compsa,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1832999,Lepidoptera,Elachistidae,Elachista,Elachista diederichsiella E. Her.,Elachista diederichsiella,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1832925,Lepidoptera,Elachistidae,Elachista,Elachista dispilella Zell.,Elachista dispilella,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1833167,Lepidoptera,Elachistidae,Elachista,Elachista eleochariella Stt.,Elachista eleochariella,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1833066,Lepidoptera,Elachistidae,Elachista,Elachista eskoi Kyrki & Karvonen,Elachista eskoi,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1832831,Lepidoptera,Elachistidae,Elachista,Elachista gangabella Zell.,Elachista gangabella,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
8174448,Lepidoptera,Elachistidae,Elachista,Elachista gleichenella F.,Elachista gleichenella,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1833159,Lepidoptera,Elachistidae,Elachista,Elachista humilis Zell.,Elachista humilis,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1833114,Lepidoptera,Elachistidae,Elachista,Elachista kilmunella Stt.,Elachista kilmunella,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1832876,Lepidoptera,Elachistidae,Elachista,Elachista littoricola Le March.,Elachista littoricola,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1833123,Lepidoptera,Elachistidae,Elachista,Elachista luticomella Zell.,Elachista luticomella,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1832903,Lepidoptera,Elachistidae,Elachista,Elachista megerlella Hb.,Elachista megerlella,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
6097228,Lepidoptera,Elachistidae,Elachista,Elachista monosemiella Rössl.,Elachista maculicerusella,99,SYNONYM,EXACT,SPECIES,denmark_Dec2022
1832840,Lepidoptera,Elachistidae,Elachista,Elachista nobilella Zell.,Elachista nobilella,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1832998,Lepidoptera,Elachistidae,Elachista,Elachista orstadii N. Palm,Elachista orstadii,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1833125,Lepidoptera,Elachistidae,Elachista,Elachista poae Stt.,Elachista poae,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1833096,Lepidoptera,Elachistidae,Elachista,Elachista pollinariella Zell.,Elachista pollinariella,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1833065,Lepidoptera,Elachistidae,Elachista,Elachista pomerana Frey,Elachista pomerana,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1832936,Lepidoptera,Elachistidae,Elachista,Elachista pullicomella Zell.,Elachista pullicomella,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1833106,Lepidoptera,Elachistidae,Elachista,Elachista regificella Sirc.,Elachista regificella,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
6097227,Lepidoptera,Elachistidae,Elachista,Elachista geminatella HS.,Elachista geminatella,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1833004,Lepidoptera,Elachistidae,Elachista,Elachista rufocinerea Hw.,Elachista rufocinerea,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1832901,Lepidoptera,Elachistidae,Elachista,Elachista scirpi Stt.,Elachista scirpi,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1832856,Lepidoptera,Elachistidae,Elachista,Elachista serricornis Stt.,Elachista serricornis,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
6097225,Lepidoptera,Elachistidae,Elachista,Elachista subalbidella Schl.,Elachista subalbidella,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1833179,Lepidoptera,Elachistidae,Elachista,Elachista subnigrella Dougl.,Elachista subnigrella,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1832892,Lepidoptera,Elachistidae,Elachista,Elachista trapeziella Stt.,Elachista trapeziella,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1832860,Lepidoptera,Elachistidae,Elachista,Elachista triatomea Hw.,Elachista triatomea,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1832818,Lepidoptera,Elachistidae,Elachista,Elachista triseriatella Stt.,Elachista triseriatella,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1833136,Lepidoptera,Elachistidae,Elachista,Elachista unifasciella Hw.,Elachista unifasciella,98,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1833108,Lepidoptera,Elachistidae,Elachista,Elachista utonella Frey,Elachista utonella,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
4529248,Lepidoptera,Elachistidae,Chrysoclista,Chrysoclista linneella Cl.,Chrysoclista linneela,97,ACCEPTED,FUZZY,SPECIES,denmark_Dec2022
1853081,Lepidoptera,Elachistidae,Chrysoclista,Chrysoclista lathamella T. Fletcher,Chrysoclista lathamella,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1853081,Lepidoptera,Elachistidae,Chrysoclista,Chrysoclista lathamella T. Fletcher,Chrysoclista lathamella,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1853064,Lepidoptera,Elachistidae,Blastodacna,Blastodacna atra Hw.,Blastodacna atra,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1853066,Lepidoptera,Elachistidae,Blastodacna,Blastodacna hellerella Dup.,Blastodacna hellerella,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1853079,Lepidoptera,Elachistidae,Chrysoclista,Spuleria flavicaput Hw.,Chrysoclista flavicaput,99,SYNONYM,EXACT,SPECIES,denmark_Dec2022
1853094,Lepidoptera,Elachistidae,Dystebenna,Dystebenna stephensi Stt.,Dystebenna stephensi,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1841596,Lepidoptera,Scythrididae,Scythris,Scythris ericivorella Rag.,Scythris ericivorella,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1841833,Lepidoptera,Scythrididae,Scythris,Scythris picaepennis Hw.,Scythris picaepennis,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1841603,Lepidoptera,Scythrididae,Scythris,Scythris potentillella Zell.,Scythris potentillella,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1841588,Lepidoptera,Scythrididae,Scythris,Scythris palustris Zell.,Scythris palustris,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
8081369,Lepidoptera,Scythrididae,Scythris,Scythris laminella D.& S.,Scythris laminella,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1841989,Lepidoptera,Scythrididae,Scythris,Scythris knochella F.,Scythris knochella,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1841813,Lepidoptera,Scythrididae,Scythris,Scythris limbella F.,Scythris limbella,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1841666,Lepidoptera,Scythrididae,Scythris,Scythris inspersella Hb.,Scythris inspersella,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1841675,Lepidoptera,Scythrididae,Scythris,Scythris empetrella Karsh. & Niel.,Scythris empetrella,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1841963,Lepidoptera,Scythrididae,Scythris,Scythris siccella Zell.,Scythris siccella,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1841821,Lepidoptera,Scythrididae,Scythris,Scythris cicadella Zell.,Scythris cicadella,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
4527475,Lepidoptera,Scythrididae,Scythris,Scythris crypta Hann.,Scythris crypta,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1841296,Lepidoptera,Lypusidae,Diurnea,Diurnea fagella D.& S.,Diurnea fagella,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
4528593,Lepidoptera,Lypusidae,Diurnea,Diurnea lipsiella D.& S.,Diurnea lipsiella,98,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
5880147,Lepidoptera,Lypusidae,Dasystoma,Dasystroma salicella Hb.,Dasystoma salicella,99,SYNONYM,EXACT,SPECIES,denmark_Dec2022
1835396,Lepidoptera,Oecophoridae,Schiffermuelleria,Bisigna procerella D.& S.,Schiffermuelleria procerella,99,SYNONYM,EXACT,SPECIES,denmark_Dec2022
1835393,Lepidoptera,Oecophoridae,Schiffermuelleria,Schiffermuelleria schaefferella L.,Schiffermuelleria schaefferella,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1835375,Lepidoptera,Oecophoridae,Schiffermuelleria,Schiffermuellerina grandis Desvignes,Schiffermuelleria grandis,99,SYNONYM,EXACT,SPECIES,denmark_Dec2022
7919284,Lepidoptera,Oecophoridae,Denisia,Buvatina stroemella F.,Denisia stroemella,99,SYNONYM,EXACT,SPECIES,denmark_Dec2022
5770928,Lepidoptera,Oecophoridae,Denisia,Denisia augustella Hb.,Denisia augustella,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
5770924,Lepidoptera,Oecophoridae,Denisia,Denisia albimaculea Hw.,Denisia albimaculea,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
5770942,Lepidoptera,Oecophoridae,Denisia,Denisia similella Hb.,Denisia similella,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
5770922,Lepidoptera,Oecophoridae,Denisia,Denisia stipella L.,Denisia stipella,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1835407,Lepidoptera,Oecophoridae,Schiffermuelleria,Eratophyes amasiella HS.,Schiffermuelleria amasiella,99,SYNONYM,EXACT,SPECIES,denmark_Dec2022
1838905,Lepidoptera,Oecophoridae,Borkhausenia,Metalampra cinnamomea Zell.,Borkhausenia cinnamomea,99,SYNONYM,EXACT,SPECIES,denmark_Dec2022
1837172,Lepidoptera,Oecophoridae,Endrosis,Endrosis sarcitrella L.,Endrosis sarcitrella,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1836899,Lepidoptera,Oecophoridae,Hofmannophila,Hofmannophila pseudospretella Stt.,Hofmannophila pseudospretella,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1838911,Lepidoptera,Oecophoridae,Borkhausenia,Borkhausenia minutella L.,Borkhausenia minutella,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1838691,Lepidoptera,Oecophoridae,Borkhausenia,Borkhausenia fuscescens Hw.,Borkhausenia fuscescens,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1838805,Lepidoptera,Oecophoridae,Borkhausenia,Borkhausenia luridicomella HS.,Borkhausenia luridicomella,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
4528692,Lepidoptera,Oecophoridae,Borkhausenia,Crassa tinctella Hb.,Crassa tinctella,98,DOUBTFUL,EXACT,SPECIES,denmark_Dec2022
4528694,Lepidoptera,Oecophoridae,Borkhausenia,Crassa unitella Hb.,Crassa unitella,98,DOUBTFUL,EXACT,SPECIES,denmark_Dec2022
1841158,Lepidoptera,Oecophoridae,Batia,Batia lambdella Donov.,Batia lambdella,98,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1841153,Lepidoptera,Oecophoridae,Batia,Batia internella Jäckh.,Batia internella,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1841159,Lepidoptera,Oecophoridae,Batia,Batia lunaris Hw.,Batia lunaris,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1833626,Lepidoptera,Oecophoridae,Oecophora,Oecophora bractella L.,Oecophora bractella,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1835156,Lepidoptera,Oecophoridae,Harpella,Harpella forficella Scop.,Harpella forficella,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1841261,Lepidoptera,Oecophoridae,Carcina,Carcina quercana F.,Carcina quercana,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1839893,Lepidoptera,Oecophoridae,Pleurota,Pleurota bicostella Cl.,Pleurota bicostella,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1838676,Lepidoptera,Oecophoridae,Aplota,Aplota palpella Hw.,Aplota palpella,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
5119808,Lepidoptera,Oecophoridae,Orophia,Orophia ferrugella D.& S.,Orophia ferrugella,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1835369,Lepidoptera,Oecophoridae,Schiffermuelleria,Telechrysis tripuncta Hw.,Schiffermuelleria tripuncta,99,SYNONYM,EXACT,SPECIES,denmark_Dec2022
1831643,Lepidoptera,Stathmopodidae,Stathmopoda,Stathmopoda pedella L.,Stathmopoda pedella,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1852956,Lepidoptera,Batrachedridae,Batrachedra,Batrachedra praeangusta Hw.,Batrachedra praeangusta,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
1852978,Lepidoptera,Batrachedridae,Batrachedra,Batrachedra pinicolella Zell.,Batrachedra pinicolella,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
5120455,Lepidoptera,Coleophoridae,Augasma,Augasma aeratella Zell.,Augasma aeratella,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
5120465,Lepidoptera,Coleophoridae,Metriotes,Metriotes lutarea Hw.,Metriotes lutarea,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
5120470,Lepidoptera,Coleophoridae,Goniodoma,Goniodoma limoniella Stt.,Goniodoma limoniella,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
5121027,Lepidoptera,Coleophoridae,Coleophora,Coleophora lutipennella Zell.,Coleophora lutipennella,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
5121476,Lepidoptera,Coleophoridae,Coleophora,Coleophora gryphipennella Hb.,Coleophora gryphipennella,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
5121339,Lepidoptera,Coleophoridae,Coleophora,Coleophora flavipennella Dup.,Coleophora flavipennella,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
5121702,Lepidoptera,Coleophoridae,Coleophora,Coleophora adjectella HS.,Coleophora adjectella,98,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
5121714,Lepidoptera,Coleophoridae,Coleophora,Coleophora milvipennis Zell.,Coleophora milvipennis,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
5120751,Lepidoptera,Coleophoridae,Coleophora,Coleophora alnifoliae Barasch,Coleophora alnifoliae,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
5120592,Lepidoptera,Coleophoridae,Coleophora,Coleophora badiipennella Dup.,Coleophora badiipennella,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
5121509,Lepidoptera,Coleophoridae,Coleophora,Coleophora limosipennella Dup.,Coleophora limosipennella,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
5121324,Lepidoptera,Coleophoridae,Coleophora,Coleophora siccifolia Stt.,Coleophora siccifolia,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
5121498,Lepidoptera,Coleophoridae,Coleophora,Coleophora uliginosella Glitz,Coleophora uliginosella,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
5121517,Lepidoptera,Coleophoridae,Coleophora,Coleophora serratella L.,Coleophora serratella,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
6097239,Lepidoptera,Coleophoridae,Coleophora,Coleophora spinella Schrk.,Coleophora spinella,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
5120771,Lepidoptera,Coleophoridae,Coleophora,Coleophora prunifoliae Doets,Coleophora prunifoliae,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
5120762,Lepidoptera,Coleophoridae,Coleophora,Coleophora hydrolapathella M. Her.,Coleophora hydrolapathella,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
5120533,Lepidoptera,Coleophoridae,Coleophora,Coleophora trigeminella Fuchs,Coleophora trigeminella,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
5120798,Lepidoptera,Coleophoridae,Coleophora,Coleophora fuscocuprella HS.,Coleophora fuscocuprella,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
5121469,Lepidoptera,Coleophoridae,Coleophora,Coleophora arctostaphyli Meder,Coleophora arctostaphyli,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
5121136,Lepidoptera,Coleophoridae,Coleophora,Coleophora lusciniaepennella Tr.,Coleophora lusciniaepennella,98,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
5120585,Lepidoptera,Coleophoridae,Coleophora,Coleophora idaeella O. Hofmann,Coleophora idaeella,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
5121304,Lepidoptera,Coleophoridae,Coleophora,Coleophora vacciniella HS.,Coleophora vacciniella,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
5121176,Lepidoptera,Coleophoridae,Coleophora,Coleophora plumbella Kan.,Coleophora plumbella,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
5121824,Lepidoptera,Coleophoridae,Coleophora,Coleophora vitisella Gregs.,Coleophora vitisella,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
5121634,Lepidoptera,Coleophoridae,Coleophora,Coleophora glitzella O. Hofmann,Coleophora glitzella,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
6097244,Lepidoptera,Coleophoridae,Coleophora,Coleophora violacea Ström,Coleophora violacea,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
5121026,Lepidoptera,Coleophoridae,Coleophora,Coleophora potentillae Elisha,Coleophora potentillae,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
5121183,Lepidoptera,Coleophoridae,Coleophora,Coleophora juncicolella Stt.,Coleophora juncicolella,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
5120538,Lepidoptera,Coleophoridae,Coleophora,Coleophora orbitella Zell.,Coleophora orbitella,98,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
5121432,Lepidoptera,Coleophoridae,Coleophora,Coleophora binderella Koll.,Coleophora binderella,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
5121284,Lepidoptera,Coleophoridae,Coleophora,Coleophora ahenella Hein.,Coleophora ahenella,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
5120916,Lepidoptera,Coleophoridae,Coleophora,Coleophora albitarsella Zell.,Coleophora albitarsella,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
5121793,Lepidoptera,Coleophoridae,Coleophora,Coleophora pulmonariella Rag.,Coleophora pulmonariella,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
5120577,Lepidoptera,Coleophoridae,Coleophora,Coleophora trifolii Curt.,Coleophora trifolii,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
5121201,Lepidoptera,Coleophoridae,Coleophora,Coleophora frischella L.,Coleophora frischella,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
5121177,Lepidoptera,Coleophoridae,Coleophora,Coleophora alcyonipennella Koll.,Coleophora alcyonipennella,98,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
6097243,Lepidoptera,Coleophoridae,Coleophora,Coleophora lineolea Hw.,Coleophora lineolea,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
5121105,Lepidoptera,Coleophoridae,Coleophora,Coleophora hemerobiella Scop.,Coleophora hemerobiella,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
5121351,Lepidoptera,Coleophoridae,Coleophora,Coleophora lithargyrinella Zell.,Coleophora lithargyrinella,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
5121181,Lepidoptera,Coleophoridae,Coleophora,Coleophora colutella F.,Coleophora colutella,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
5121795,Lepidoptera,Coleophoridae,Coleophora,Coleophora genistae Stt.,Coleophora genistae,98,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
9077626,Lepidoptera,Coleophoridae,Coleophora,Coleophora parthenogenella Falck,Coleophora parthenogenella,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
5120786,Lepidoptera,Coleophoridae,Coleophora,Coleophora saturatella Stt.,Coleophora saturatella,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
5120852,Lepidoptera,Coleophoridae,Coleophora,Coleophora niveicostella Zell.,Coleophora niveicostella,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
5121046,Lepidoptera,Coleophoridae,Coleophora,Coleophora discordella Zell.,Coleophora discordella,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
5121647,Lepidoptera,Coleophoridae,Coleophora,Coleophora chalcogrammella Zell.,Coleophora chalcogrammella,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
5121613,Lepidoptera,Coleophoridae,Coleophora,Coleophora deauratella Lien. & Zell.,Coleophora deauratella,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
5120675,Lepidoptera,Coleophoridae,Coleophora,Coleophora mayrella Hb.,Coleophora mayrella,99,ACCEPTED,EXACT,SPECIES,denmark_Dec2022
