accepted_taxon_key,order,family,genus,search_species,gbif_species,confidence,status,match_type,rank,source
1885965,Lepidoptera,Crambidae,Syngamia,Syngamia melanobathrum,Syngamia cognatalis,99,SYNONYM,EXACT,SPECIES,panama-bci
1885967,Lepidoptera,Crambidae,Syngamia,Syngamia flabellalis,Syngamia flabellalis,99,ACCEPTED,EXACT,SPECIES,panama-bci
1885962,Lepidoptera,Crambidae,Syngamia,Syngamia aquaticalis,Syngamia aquaticalis,99,ACCEPTED,EXACT,SPECIES,panama-bci
-1,NotAvail,NotAvail,NotAvail,Syngamia rubricinctalis,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
1885950,Lepidoptera,Crambidae,Syngamia,Syngamia florella,Syngamia florella,98,ACCEPTED,EXACT,SPECIES,panama-bci
-1,NotAvail,NotAvail,NotAvail,Syngamia tytrosalis,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
1962601,Lepidoptera,Geometridae,Synecta,Synecta cuneifascia,Synecta cuneifascia,99,ACCEPTED,EXACT,SPECIES,panama-bci
1884774,Lepidoptera,Crambidae,Synclera,Synclera jarbusalis,Synclera traducalis,99,SYNONYM,EXACT,SPECIES,panama-bci
10650351,Lepidoptera,Geometridae,Synchlora,Synchlora expulsata,Synchlora expulsata,99,ACCEPTED,EXACT,SPECIES,panama-bci
1962120,Lepidoptera,Geometridae,Synchlora,Synchlora pulchrifimbria,Synchlora pulchrifimbria,99,ACCEPTED,EXACT,SPECIES,panama-bci
1962118,Lepidoptera,Geometridae,Synchlora,Synchlora gerularia,Synchlora gerularia,99,ACCEPTED,EXACT,SPECIES,panama-bci
1962103,Lepidoptera,Geometridae,Synchlora,Synchlora concinnaria,Synchlora concinnaria,99,ACCEPTED,EXACT,SPECIES,panama-bci
1962072,Lepidoptera,Geometridae,Synchlora,Synchlora atrapes,Synchlora atrapes,99,ACCEPTED,EXACT,SPECIES,panama-bci
1962051,Lepidoptera,Geometridae,Synchlora,Synchlora frondaria,Synchlora frondaria,99,ACCEPTED,EXACT,SPECIES,panama-bci
1962049,Lepidoptera,Geometridae,Synchlora,Synchlora tenuimargo,Synchlora tenuimargo,99,ACCEPTED,EXACT,SPECIES,panama-bci
1886100,Lepidoptera,Crambidae,Symphysa,Symphysa amoenalis,Symphysa amoenalis,99,ACCEPTED,EXACT,SPECIES,panama-bci
-1,NotAvail,NotAvail,NotAvail,Symphlebia creon,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
1805284,Lepidoptera,Erebidae,Symphlebia,Symphlebia pyrgion,Symphlebia pyrgion,99,ACCEPTED,EXACT,SPECIES,panama-bci
1805261,Lepidoptera,Erebidae,Symphlebia,Symphlebia ipsea,Symphlebia ipsea,99,ACCEPTED,EXACT,SPECIES,panama-bci
1805256,Lepidoptera,Erebidae,Symphlebia,Symphlebia aryllis,Symphlebia aryllis,99,ACCEPTED,EXACT,SPECIES,panama-bci
1887947,Lepidoptera,Crambidae,Syllepte,Syllepte philetalis,Syllepte philetalis,99,ACCEPTED,EXACT,SPECIES,panama-bci
1887862,Lepidoptera,Crambidae,Syllepte,Syllepte strigicincta,Syllepte strigicincta,99,ACCEPTED,EXACT,SPECIES,panama-bci
1887826,Lepidoptera,Crambidae,Syllepte,Syllepte angulifera,Syllepte angulifera,99,ACCEPTED,EXACT,SPECIES,panama-bci
5126663,Lepidoptera,Crambidae,Syllepis,Syllepis hortalis,Syllepis marialis,99,SYNONYM,EXACT,SPECIES,panama-bci
1817659,Lepidoptera,Erebidae,Sutonocrea,Sutonocrea reducta,Sutonocrea reducta,99,ACCEPTED,EXACT,SPECIES,panama-bci
1891245,Lepidoptera,Crambidae,Sufetula,Sufetula diminutalis,Sufetula diminutalis,99,ACCEPTED,EXACT,SPECIES,panama-bci
-1,NotAvail,NotAvail,NotAvail,Sufetula hypocharopa,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Sufetula hypocmralis,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Subhedylepta amando,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Subhedylepta calanticalis,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Subhedylepta dioptalis,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Subhedylepta elevata,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Subhedylepta excelsalis,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Subhedylepta gordialis,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Subhedylepta imbroglialis,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Subhedylepta laticalis,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Subhedylepta silicalis,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Subhedylepta strigicincta,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
1827862,Lepidoptera,Notodontidae,Strophocerus,Strophocerus albonotatus,Strophocerus albonotata,97,ACCEPTED,FUZZY,SPECIES,panama-bci
1827857,Lepidoptera,Notodontidae,Strophocerus,Strophocerus thermesia,Strophocerus thermesia,99,ACCEPTED,EXACT,SPECIES,panama-bci
1873644,Lepidoptera,Pyralidae,Streptopalpia,Streptopalpia deera,Streptopalpia deera,99,ACCEPTED,EXACT,SPECIES,panama-bci
1769806,Lepidoptera,Erebidae,Strathocles,Strathocles imitata,Strathocles imitata,99,ACCEPTED,EXACT,SPECIES,panama-bci
1871688,Lepidoptera,Pyralidae,Sthenobaea,Sthenobaea dyopsata,Sthenobaea dyopsata,99,ACCEPTED,EXACT,SPECIES,panama-bci
-1,NotAvail,NotAvail,NotAvail,Stericta scopipes,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
5125283,Lepidoptera,Pyralidae,Stenopaschia,Stenopaschia trichopteris,Stenopaschia trichopteris,99,ACCEPTED,EXACT,SPECIES,panama-bci
-1,NotAvail,NotAvail,NotAvail,Stenoma basilaris,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Stenoma bovinella,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Stenoma carbonifer,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Stenoma discalis,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Stenoma fumipennis,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Stenoma lampyridella,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Stenoma leucothea,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Stenoma mitratella,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Stenoma pallulella,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Stenoma phytoptera,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Stenoma plumosa,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Stenoma sagax,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Stenoma viridus,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Stenoma vividella,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
1837125,Lepidoptera,Depressariidae,Gonioterma,Stenoma chlorina,Gonioterma chlorina,99,SYNONYM,EXACT,SPECIES,panama-bci
1836825,Lepidoptera,Depressariidae,Stenoma,Stenoma simplex,Stenoma simplex,99,ACCEPTED,EXACT,SPECIES,panama-bci
1836820,Lepidoptera,Depressariidae,Stenoma,Stenoma affirmatella,Stenoma affirmatella,99,ACCEPTED,EXACT,SPECIES,panama-bci
1836751,Lepidoptera,Depressariidae,Stenoma,Stenoma fenestra,Stenoma nebrita,99,SYNONYM,EXACT,SPECIES,panama-bci
1836686,Lepidoptera,Depressariidae,Stenoma,Stenoma claripennis,Stenoma claripennis,99,ACCEPTED,EXACT,SPECIES,panama-bci
-1,NotAvail,NotAvail,NotAvail,Stenoma vivax,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
1836542,Lepidoptera,Depressariidae,Stenoma,Stenoma striatella,Stenoma striatella,99,ACCEPTED,EXACT,SPECIES,panama-bci
1836539,Lepidoptera,Depressariidae,Stenoma,Stenoma frondifer,Stenoma frondifer,99,ACCEPTED,EXACT,SPECIES,panama-bci
1836408,Lepidoptera,Depressariidae,Stenoma,Stenoma felix,Stenoma scitiorella,99,SYNONYM,EXACT,SPECIES,panama-bci
1836321,Lepidoptera,Depressariidae,Stenoma,Stenoma minor,Stenoma minor,99,ACCEPTED,EXACT,SPECIES,panama-bci
1836260,Lepidoptera,Depressariidae,Stenoma,Stenoma marginata,Stenoma ochricollis,99,SYNONYM,EXACT,SPECIES,panama-bci
1795507,Lepidoptera,Noctuidae,Stauropides,Stauropides persimilis,Stauropides persimilis,99,ACCEPTED,EXACT,SPECIES,panama-bci
1819998,Lepidoptera,Erebidae,Staetherinia,Staetherinia corydona,Staetherinia corydona,99,ACCEPTED,EXACT,SPECIES,panama-bci
-1,NotAvail,NotAvail,NotAvail,Spragueia concordens,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
5109954,Lepidoptera,Noctuidae,Spodoptera,Spodoptera latifascia,Spodoptera latifascia,99,ACCEPTED,EXACT,SPECIES,panama-bci
5109923,Lepidoptera,Noctuidae,Spodoptera,Spodoptera androgea,Spodoptera androgea,99,ACCEPTED,EXACT,SPECIES,panama-bci
5109881,Lepidoptera,Noctuidae,Spodoptera,Spodoptera dolichos,Spodoptera dolichos,99,ACCEPTED,EXACT,SPECIES,panama-bci
-1,NotAvail,NotAvail,NotAvail,Spilomela poeonialis,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
10807787,Lepidoptera,Crambidae,Zebronia,Spilomela perspicata,Spilomela perspicata,98,DOUBTFUL,EXACT,SPECIES,panama-bci
8981028,Lepidoptera,Crambidae,Zebronia,Spilomela discordens,Spilomela discordens,98,DOUBTFUL,EXACT,SPECIES,panama-bci
1809271,Lepidoptera,Erebidae,Sphecosoma,Sphecosoma cognatum,Sphecosoma cognata,97,ACCEPTED,FUZZY,SPECIES,panama-bci
1990594,Lepidoptera,Geometridae,Sphacelodes,Sphacelodes vulneraria,Sphacelodes vulneraria,99,ACCEPTED,EXACT,SPECIES,panama-bci
1880505,Lepidoptera,Crambidae,Sparagmia,Sparagmia gonoptera,Sparagmia gonoptera,99,ACCEPTED,EXACT,SPECIES,panama-bci
5110390,Lepidoptera,Erebidae,Sosxetra,Sosxetra grata,Sosxetra grata,99,ACCEPTED,EXACT,SPECIES,panama-bci
1987339,Lepidoptera,Geometridae,Smicropus,Smicropus ochra,Smicropus ochra,99,ACCEPTED,EXACT,SPECIES,panama-bci
-1,NotAvail,NotAvail,NotAvail,Skaphita cubana,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Skaphion lilacina,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
1777150,Lepidoptera,Erebidae,Sigela,Sigela mathetes,Sigela mathetes,99,ACCEPTED,EXACT,SPECIES,panama-bci
1777149,Lepidoptera,Erebidae,Sigela,Sigela leucozona,Sigela leucozona,99,ACCEPTED,EXACT,SPECIES,panama-bci
1777147,Lepidoptera,Erebidae,Sigela,Sigela holopolia,Sigela holopolia,99,ACCEPTED,EXACT,SPECIES,panama-bci
1777145,Lepidoptera,Erebidae,Sigela,Sigela sodis,Sigela sodis,99,ACCEPTED,EXACT,SPECIES,panama-bci
5126758,Lepidoptera,Crambidae,Siga,Siga pyronia,Siga pyronia,99,ACCEPTED,EXACT,SPECIES,panama-bci
1753871,Lepidoptera,Limacodidae,Sibine,Sibine nesea,Sibine nesea,99,ACCEPTED,EXACT,SPECIES,panama-bci
1753867,Lepidoptera,Limacodidae,Sibine,Sibine joyceans,Sibine joyceans,99,ACCEPTED,EXACT,SPECIES,panama-bci
1753865,Lepidoptera,Limacodidae,Sibine,Sibine ophelians,Sibine ophelians,99,ACCEPTED,EXACT,SPECIES,panama-bci
1753860,Lepidoptera,Limacodidae,Sibine,Sibine affinis,Sibine affinis,99,ACCEPTED,EXACT,SPECIES,panama-bci
1753838,Lepidoptera,Limacodidae,Sibine,Sibine hyperoche,Sibine hyperoche,99,ACCEPTED,EXACT,SPECIES,panama-bci
1966072,Lepidoptera,Geometridae,Sericoptera,Sericoptera area,Sericoptera area,99,ACCEPTED,EXACT,SPECIES,panama-bci
-1,NotAvail,NotAvail,NotAvail,Sericochroa demissa,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
10238708,Lepidoptera,Notodontidae,Sericochroa,Sericochroa myconos,Sericochroa myconos,99,ACCEPTED,EXACT,SPECIES,panama-bci
1753612,Lepidoptera,Limacodidae,Semyra,Semyra irena,Semyra irena,99,ACCEPTED,EXACT,SPECIES,panama-bci
1753610,Lepidoptera,Limacodidae,Semyra,Semyra distincta,Semyra distincta,99,ACCEPTED,EXACT,SPECIES,panama-bci
1753604,Lepidoptera,Limacodidae,Semyra,Semyra finita,Semyra coarctata,99,SYNONYM,EXACT,SPECIES,panama-bci
1753603,Lepidoptera,Limacodidae,Semyra,Semyra bella,Semyra bella,99,ACCEPTED,EXACT,SPECIES,panama-bci
5125525,Lepidoptera,Pyralidae,Semnia,Semnia biguttalis,Semnia auritalis,99,SYNONYM,EXACT,SPECIES,panama-bci
5125525,Lepidoptera,Pyralidae,Semnia,Semnia auritalis,Semnia auritalis,99,ACCEPTED,EXACT,SPECIES,panama-bci
-1,NotAvail,NotAvail,NotAvail,Semiothisa josefaria,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
1959279,Lepidoptera,Geometridae,Semiothisa,Semiothisa arenisca,Semiothisa arenisca,99,ACCEPTED,EXACT,SPECIES,panama-bci
1959237,Lepidoptera,Geometridae,Semiothisa,Semiothisa praelongata,Semiothisa praelongata,99,ACCEPTED,EXACT,SPECIES,panama-bci
1958890,Lepidoptera,Geometridae,Semiothisa,Semiothisa gambaria,Semiothisa gambaria,99,ACCEPTED,EXACT,SPECIES,panama-bci
5143285,Lepidoptera,Sematuridae,Nothus,Sematura lunus,Nothus lunus,99,SYNONYM,EXACT,SPECIES,panama-bci
8039854,Lepidoptera,Geometridae,Semaeopus,Semaeopus caecaria,Semaeopus caecaria,99,ACCEPTED,EXACT,SPECIES,panama-bci
1956193,Lepidoptera,Geometridae,Semaeopus,Semaeopus fulvescens,Semaeopus fulvescens,99,ACCEPTED,EXACT,SPECIES,panama-bci
1956191,Lepidoptera,Geometridae,Semaeopus,Semaeopus indignaria,Semaeopus indignaria,99,ACCEPTED,EXACT,SPECIES,panama-bci
1956190,Lepidoptera,Geometridae,Semaeopus,Semaeopus cervina,Semaeopus cervina,99,ACCEPTED,EXACT,SPECIES,panama-bci
1956188,Lepidoptera,Geometridae,Semaeopus,Semaeopus miniata,Semaeopus miniata,99,ACCEPTED,EXACT,SPECIES,panama-bci
1956184,Lepidoptera,Geometridae,Semaeopus,Semaeopus ambagifera,Semaeopus ambagifera,99,ACCEPTED,EXACT,SPECIES,panama-bci
1956177,Lepidoptera,Geometridae,Semaeopus,Semaeopus peplumaria,Semaeopus peplumaria,99,ACCEPTED,EXACT,SPECIES,panama-bci
1956116,Lepidoptera,Geometridae,Semaeopus,Semaeopus naltona,Semaeopus naltona,99,ACCEPTED,EXACT,SPECIES,panama-bci
1956065,Lepidoptera,Geometridae,Semaeopus,Semaeopus illimitata,Semaeopus illimitata,99,ACCEPTED,EXACT,SPECIES,panama-bci
1956054,Lepidoptera,Geometridae,Semaeopus,Semaeopus semibrunnea,Semaeopus semibrunnea,99,ACCEPTED,EXACT,SPECIES,panama-bci
1956049,Lepidoptera,Geometridae,Semaeopus,Semaeopus caparonensis,Semaeopus caparonensis,99,ACCEPTED,EXACT,SPECIES,panama-bci
1956043,Lepidoptera,Geometridae,Semaeopus,Semaeopus exquisitata,Semaeopus exquisitata,99,ACCEPTED,EXACT,SPECIES,panama-bci
1798431,Lepidoptera,Erebidae,Selenisa,Selenisa lanipes,Selenisa lanipes,99,ACCEPTED,EXACT,SPECIES,panama-bci
1798427,Lepidoptera,Erebidae,Selenisa,Selenisa sueroides,Selenisa sueroides,98,ACCEPTED,EXACT,SPECIES,panama-bci
1817124,Lepidoptera,Erebidae,Selenarctia,Selenarctia elissa,Selenarctia elissa,99,ACCEPTED,EXACT,SPECIES,panama-bci
1878742,Lepidoptera,Crambidae,Scybalista,Scybalista potentalis,Scybalista potentalis,99,ACCEPTED,EXACT,SPECIES,panama-bci
1878731,Lepidoptera,Crambidae,Scybalista,Scybalista semiferrealis,Scybalista semiferrealis,99,ACCEPTED,EXACT,SPECIES,panama-bci
9292596,Lepidoptera,Notodontidae,Scotura,Scotura annulata,Scotura annulata,99,ACCEPTED,EXACT,SPECIES,panama-bci
1823039,Lepidoptera,Notodontidae,Scotura,Scotura leucophleps,Scotura leucophleps,99,ACCEPTED,EXACT,SPECIES,panama-bci
1823014,Lepidoptera,Notodontidae,Scotura,Scotura fulviceps,Scotura fulviceps,99,ACCEPTED,EXACT,SPECIES,panama-bci
5145583,Lepidoptera,Geometridae,Scopula,Scopula subquadrata,Scopula subquadrata,99,ACCEPTED,EXACT,SPECIES,panama-bci
5145560,Lepidoptera,Geometridae,Scopula,Scopula umbilicata,Scopula umbilicata,99,ACCEPTED,EXACT,SPECIES,panama-bci
5145475,Lepidoptera,Geometridae,Scopula,Scopula asopiata,Scopula asopiata,99,ACCEPTED,EXACT,SPECIES,panama-bci
5145027,Lepidoptera,Geometridae,Scopula,Scopula eburneata,Scopula eburneata,99,ACCEPTED,EXACT,SPECIES,panama-bci
5126875,Lepidoptera,Crambidae,Scoparia,Scoparia pusilla,Scoparia pusilla,98,ACCEPTED,EXACT,SPECIES,panama-bci
11535392,Lepidoptera,Erebidae,Schrankia,Schrankia flualis,Schrankia flualis,99,ACCEPTED,EXACT,SPECIES,panama-bci
11451156,Lepidoptera,Erebidae,Schrankia,Schrankia musalis,Schrankia musalis,99,ACCEPTED,EXACT,SPECIES,panama-bci
12182905,Lepidoptera,Uraniidae,Schidax,Schidax squammaria,Schidax squammaria,99,ACCEPTED,EXACT,SPECIES,panama-bci
1865641,Lepidoptera,Saturniidae,Schausiella,Schausiella subochreata,Schausiella subochreata,99,ACCEPTED,EXACT,SPECIES,panama-bci
1858049,Lepidoptera,Tineidae,Miniscardia,Scardia minimella,Miniscardia minimella,99,SYNONYM,EXACT,SPECIES,panama-bci
1857972,Lepidoptera,Tineidae,Scardia,Scardia isthmiella,Scardia isthmiella,99,ACCEPTED,EXACT,SPECIES,panama-bci
1805892,Lepidoptera,Erebidae,Scaptius,Scaptius chrysoperina,Scaptius chrysoperina,99,ACCEPTED,EXACT,SPECIES,panama-bci
1805888,Lepidoptera,Erebidae,Scaptius,Scaptius obscurata,Scaptius obscurata,99,ACCEPTED,EXACT,SPECIES,panama-bci
9288903,Lepidoptera,Erebidae,Sauritinia,Sauritinia concisa,Sauritinia concisa,99,ACCEPTED,EXACT,SPECIES,panama-bci
1809542,Lepidoptera,Erebidae,Saurita,Saurita tipulina,Saurita tipulina,99,ACCEPTED,EXACT,SPECIES,panama-bci
1809536,Lepidoptera,Erebidae,Saurita,Saurita mora,Saurita mora,99,ACCEPTED,EXACT,SPECIES,panama-bci
1809533,Lepidoptera,Erebidae,Saurita,Saurita anselma,Saurita anselma,99,ACCEPTED,EXACT,SPECIES,panama-bci
1809531,Lepidoptera,Erebidae,Saurita,Saurita nox,Saurita nox,99,ACCEPTED,EXACT,SPECIES,panama-bci
1809524,Lepidoptera,Erebidae,Saurita,Saurita phoenicosticta,Saurita phoenicosticta,99,ACCEPTED,EXACT,SPECIES,panama-bci
1809515,Lepidoptera,Erebidae,Saurita,Saurita sanguinea,Saurita sanguinea,99,ACCEPTED,EXACT,SPECIES,panama-bci
1809508,Lepidoptera,Erebidae,Saurita,Saurita cryptoleuca,Saurita cryptoleuca,98,ACCEPTED,EXACT,SPECIES,panama-bci
1809493,Lepidoptera,Erebidae,Saurita,Saurita watsoni,Saurita watsoni,99,ACCEPTED,EXACT,SPECIES,panama-bci
1809491,Lepidoptera,Erebidae,Saurita,Saurita temenus,Saurita temenus,99,ACCEPTED,EXACT,SPECIES,panama-bci
1809488,Lepidoptera,Erebidae,Saurita,Saurita incerta,Saurita incerta,99,ACCEPTED,EXACT,SPECIES,panama-bci
1809480,Lepidoptera,Erebidae,Saurita,Saurita tetraema,Saurita tetraema,99,ACCEPTED,EXACT,SPECIES,panama-bci
1819310,Lepidoptera,Erebidae,Sarsina,Sarsina purpurascens,Sarsina purpurascens,99,ACCEPTED,EXACT,SPECIES,panama-bci
10766941,Lepidoptera,Erebidae,Sarosa,Sarosa azia,Sarosa azia,99,ACCEPTED,EXACT,SPECIES,panama-bci
1810497,Lepidoptera,Erebidae,Sarosa,Sarosa lutibasis,Sarosa lutibasis,99,ACCEPTED,EXACT,SPECIES,panama-bci
1810482,Lepidoptera,Erebidae,Sarosa,Sarosa notata,Sarosa notata,99,ACCEPTED,EXACT,SPECIES,panama-bci
1805862,Lepidoptera,Erebidae,Saozana,Saozana leucota,Saozana leucota,99,ACCEPTED,EXACT,SPECIES,panama-bci
1766222,Lepidoptera,Erebidae,Sanys,Sanys irrosea,Sanys irrosea,99,ACCEPTED,EXACT,SPECIES,panama-bci
-1,NotAvail,NotAvail,NotAvail,Sameodes actealis,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Sameodes dilecticolor,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Sameodes zophyralis,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Samea chloristalis,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
8324720,Lepidoptera,Crambidae,Samea,Samea ecclesialis,Samea ecclesialis,98,ACCEPTED,EXACT,SPECIES,panama-bci
1883979,Lepidoptera,Crambidae,Samea,Samea mictalis,Samea mictalis,99,ACCEPTED,EXACT,SPECIES,panama-bci
1883968,Lepidoptera,Crambidae,Samea,Samea multiplicalis,Samea multiplicalis,99,ACCEPTED,EXACT,SPECIES,panama-bci
-1,NotAvail,NotAvail,NotAvail,Samcova damia,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
1877439,Lepidoptera,Pyralidae,Salobrena,Salobrena vacuana,Salobrena vacuana,99,ACCEPTED,EXACT,SPECIES,panama-bci
1877435,Lepidoptera,Pyralidae,Salobrena,Salobrena dicela,Salobrena dicela,99,ACCEPTED,EXACT,SPECIES,panama-bci
5112793,Lepidoptera,Erebidae,Salia,Salia submarcata,Salia submarcata,99,ACCEPTED,EXACT,SPECIES,panama-bci
5112782,Lepidoptera,Erebidae,Salia,Salia semiothisa,Salia semiothisa,99,ACCEPTED,EXACT,SPECIES,panama-bci
1889330,Lepidoptera,Crambidae,Rupela,Rupela albinella,Rupela albina,99,SYNONYM,EXACT,SPECIES,panama-bci
1889330,Lepidoptera,Crambidae,Rupela,Rupela albina,Rupela albina,99,ACCEPTED,EXACT,SPECIES,panama-bci
5806244,Lepidoptera,Saturniidae,Rothschildia,Rothschildia orizaba,Rothschildia orizaba,99,ACCEPTED,EXACT,SPECIES,panama-bci
5124595,Lepidoptera,Saturniidae,Rothschildia,Rothschildia erycina,Rothschildia erycina,99,ACCEPTED,EXACT,SPECIES,panama-bci
5124557,Lepidoptera,Saturniidae,Rothschildia,Rothschildia lebeau,Rothschildia lebeau,99,ACCEPTED,EXACT,SPECIES,panama-bci
1825394,Lepidoptera,Notodontidae,Rosema,Rosema zelica,Rosema zelica,99,ACCEPTED,EXACT,SPECIES,panama-bci
1825373,Lepidoptera,Notodontidae,Rosema,Rosema deolis,Rosema deolis,99,ACCEPTED,EXACT,SPECIES,panama-bci
1868709,Lepidoptera,Phiditiidae,Rolepa,Rolepa innotabilis,Rolepa innotabilis,99,ACCEPTED,EXACT,SPECIES,panama-bci
1953077,Lepidoptera,Mimallonidae,Roelmana,Roelmana maloba,Roelmana maloba,99,ACCEPTED,EXACT,SPECIES,panama-bci
-1,NotAvail,NotAvail,NotAvail,Roeberella lencates,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
5116452,Lepidoptera,Erebidae,Robinsonia,Robinsonia sanea,Robinsonia sanea,99,ACCEPTED,EXACT,SPECIES,panama-bci
5116445,Lepidoptera,Erebidae,Robinsonia,Robinsonia mera,Robinsonia mera,99,ACCEPTED,EXACT,SPECIES,panama-bci
5116439,Lepidoptera,Erebidae,Robinsonia,Robinsonia flavomarginata,Robinsonia flavomarginata,99,ACCEPTED,EXACT,SPECIES,panama-bci
5116435,Lepidoptera,Erebidae,Robinsonia,Robinsonia deiopea,Robinsonia deiopea,99,ACCEPTED,EXACT,SPECIES,panama-bci
-1,NotAvail,NotAvail,NotAvail,Risama aurorula,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Risama avicula,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Rifargia altilis,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Rifargia gelduba,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
1825690,Lepidoptera,Notodontidae,Rifargia,Rifargia xylinoides,Rifargia xylinoides,99,ACCEPTED,EXACT,SPECIES,panama-bci
1825679,Lepidoptera,Notodontidae,Rifargia,Rifargia apella,Rifargia apella,99,ACCEPTED,EXACT,SPECIES,panama-bci
1825676,Lepidoptera,Notodontidae,Rifargia,Rifargia lineata,Rifargia lineata,99,ACCEPTED,EXACT,SPECIES,panama-bci
1825654,Lepidoptera,Notodontidae,Rifargia,Rifargia dissepta,Rifargia dissepta,99,ACCEPTED,EXACT,SPECIES,panama-bci
1825610,Lepidoptera,Notodontidae,Rifargia,Rifargia demissa,Rifargia demissa,99,ACCEPTED,EXACT,SPECIES,panama-bci
1822284,Lepidoptera,Notodontidae,Rhuda,Rhuda focula,Rhuda focula,99,ACCEPTED,EXACT,SPECIES,panama-bci
1822279,Lepidoptera,Notodontidae,Rhuda,Rhuda difficilis,Rhuda difficilis,99,ACCEPTED,EXACT,SPECIES,panama-bci
1989986,Lepidoptera,Geometridae,Rhomboptila,Rhomboptila brantsiata,Rhomboptila brantsiata,99,ACCEPTED,EXACT,SPECIES,panama-bci
-1,NotAvail,NotAvail,NotAvail,Rhodoneura hedilalis,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
1993372,Lepidoptera,Thyrididae,Rhodoneura,Rhodoneura anastomosalis,Rhodoneura anastomosalis,99,ACCEPTED,EXACT,SPECIES,panama-bci
1993357,Lepidoptera,Thyrididae,Rhodoneura,Rhodoneura thiastoralis,Rhodoneura thiastoralis,99,ACCEPTED,EXACT,SPECIES,panama-bci
