speciesKey,species,genus,family
5122571,Acrolophus mycetophagus,Acrolophus,Tineidae
1792418,Autographa gamma,Autographa,Noctuidae
1953196,Lyssa zampa,Lyssa,Uraniidae
1766570,Erebus ephesperis,Erebus,Erebidae
1894329,Euptoieta hegesia,Euptoieta,Nymphalidae
5714747,Satyrium edwardsii,Satyrium,Lycaenidae
1890487,Pyrausta inornatalis,Pyrausta,Crambidae
1740148,Acleris macdunnoughi,Acleris,Tortricidae
1766205,Amphipyra pyramidoides,Amphipyra,Noctuidae
1862198,Xylophanes tersa,Xylophanes,Sphingidae
1890417,Pyrausta volupialis,Pyrausta,Crambidae
1777982,Papaipema rigida,Papaipema,Noctuidae
1778024,Papaipema furcata,Papaipema,Noctuidae
1944314,Urbanus proteus,Urbanus,Hesperiidae
1797285,Catocala cara,Catocala,Erebidae
1943830,Astraptes alector,Astraptes,Hesperiidae
8050639,Schinia chrysellus,Schinia,Noctuidae
12198522,Polites otho,Polites,Hesperiidae
1830410,Yponomeuta plumbella,Yponomeuta,Yponomeutidae
5772269,Ammoconia caecimacula,Ammoconia,Noctuidae
4525500,Ypsolopha horridella,Ypsolopha,Ypsolophidae
1963463,Chloroclysta miata,Chloroclysta,Geometridae
1984954,Aplocera efformata,Aplocera,Geometridae
1962434,Dysstroma truncata,Dysstroma,Geometridae
1749880,Phyllonorycter spinicolella,Phyllonorycter,Gracillariidae
5771027,Heinemannia festivella,Heinemannia,Elachistidae
1787610,Hadena perplexa,Hadena,Noctuidae
1864377,Deilephila elpenor,Deilephila,Sphingidae
1856772,Triaxomera parasitella,Triaxomera,Tineidae
5145965,Perizoma taeniata,Perizoma,Geometridae
1894268,Clossiana euphrosyne,Clossiana,Nymphalidae
4299535,Boloria eunomia,Boloria,Nymphalidae
1782777,Acronicta megacephala,Acronicta,Noctuidae
5144721,Scopula incanata,Scopula,Geometridae
7738295,Erebia pandrose,Erebia,Nymphalidae
1965996,Timandra griseata,Timandra,Geometridae
4535636,Lasiommata maera,Pararge,Nymphalidae
4532544,Diacrisia sannio,Diacrisia,Erebidae
1789730,Noctua comes,Noctua,Noctuidae
1859177,Platyptilia gonodactyla,Platyptilia,Pterophoridae
1882459,Scoparia ambigualis,Scoparia,Crambidae
1745634,Epinotia nisella,Epinotia,Tortricidae
1861644,Agrius convolvuli,Agrius,Sphingidae
1739797,Acleris bergmanniana,Acleris,Tortricidae
4523522,Comibaena bajularia,Comibaena,Geometridae
1962516,Dysstroma citrata,Dysstroma,Geometridae
8581601,Cirrhia icteritia,Xanthia,Noctuidae
1746027,Phtheochroa inopiana,Phtheochroa,Tortricidae
1963011,Orthonama vittata,Orthonama,Geometridae
7725644,Amphipoea fucosa,Amphipoea,Noctuidae
8407461,Arctornis l-nigrum,Arctornis,Erebidae
1743532,Epiblema foenella,Epiblema,Tortricidae
1743775,Celypha striana,Celypha,Tortricidae
5116416,Nudaria mundana,Nudaria,Erebidae
5112155,Xestia sexstrigata,Xestia,Noctuidae
7874258,Thumatha senex,Thumatha,Erebidae
1840297,Agonopterix heracliana,Agonopterix,Depressariidae
5124143,Sphinx ligustri,Sphinx,Sphingidae
1766210,Amphipyra tragopoginis,Amphipyra,Noctuidae
4524054,Pennithera firmata,Pennithera,Geometridae
1890187,Calamotropha paludella,Calamotropha,Crambidae
1982541,Eupithecia pusillata,Eupithecia,Geometridae
1957845,Ennomos alniaria,Ennomos,Geometridae
1952014,Falcaria lacertinaria,Falcaria,Drepanidae
1770307,Luperina testacea,Luperina,Noctuidae
4532095,Udea lutealis,Udea,Crambidae
4534540,Crypsedra gemmea,Crypsedra,Noctuidae
5130587,Nymphalis xanthomelas,Nymphalis,Nymphalidae
1776330,Polia nebulosa,Polia,Noctuidae
1884370,Catoptria verellus,Catoptria,Crambidae
1991371,Hemithea aestivaria,Hemithea,Geometridae
1967873,Abraxas grossulariata,Abraxas,Geometridae
1979473,Hydriomena furcata,Hydriomena,Geometridae
5113234,Herminia tarsipennalis,Herminia,Erebidae
1828162,Ptilodon capucina,Ptilodon,Notodontidae
5772210,Mythimna impura,Mythimna,Noctuidae
1789694,Noctua interjecta,Noctua,Noctuidae
1990551,Crocallis elinguaria,Crocallis,Geometridae
1771385,Amphipoea oculea,Amphipoea,Noctuidae
1743609,Epiblema inulivora,Epiblema,Tortricidae
1905383,Issoria lathonia,Issoria,Nymphalidae
1911461,Coenonympha pamphilus,Coenonympha,Nymphalidae
1852430,Stenolechia gemmella,Stenolechia,Gelechiidae
1792383,Photedes minima,Photedes,Noctuidae
1858637,Cnaemidophorus rhododactyla,Cnaemidophorus,Pterophoridae
1745705,Epinotia tenerana,Epinotia,Tortricidae
5147827,Venusia cambrica,Venusia,Geometridae
1975571,Anticollix sparsata,Anticollix,Geometridae
1768341,Gortyna flavago,Gortyna,Noctuidae
1965795,Eulithis populata,Eulithis,Geometridae
5146961,Idaea biselata,Idaea,Geometridae
1771698,Xanthia togata,Xanthia,Noctuidae
1744136,Orthotaenia undulana,Orthotaenia,Tortricidae
1860768,Nemophora degeerella,Nemophora,Adelidae
1789755,Noctua orbona,Noctua,Noctuidae
1740185,Acleris laterana,Acleris,Tortricidae
1929697,Lycaena phlaeas,Lycaena,Lycaenidae
5124233,Sphinx pinastri,Sphinx,Sphingidae
1771509,Tholera decimalis,Tholera,Noctuidae
1769897,Rivula sericealis,Rivula,Erebidae
5143675,Cabera exanthemata,Cabera,Geometridae
1734826,Lasiocampa quercus,Lasiocampa,Lasiocampidae
4533446,Diarsia rubi,Diarsia,Noctuidae
1978977,Carsia sororiata,Carsia,Geometridae
5123461,Anthophila fabriciana,Anthophila,Choreutidae
1766137,Amphipyra pyramidea,Amphipyra,Noctuidae
5105339,Apoda limacodes,Apoda,Limacodidae
1763610,Cerapteryx graminis,Cerapteryx,Noctuidae
1798449,Scoliopteryx libatrix,Scoliopteryx,Erebidae
5118996,Stauropus fagi,Stauropus,Notodontidae
5143380,Alcis repandata,Alcis,Geometridae
5137706,Colias hyale,Colias,Pieridae
5110644,Nonagria typhae,Nonagria,Noctuidae
1964657,Epirrhoe rivata,Epirrhoe,Geometridae
1738818,Dichrorampha plumbagana,Dichrorampha,Tortricidae
5137903,Leptidea sinapis,Leptidea,Pieridae
1840360,Agonopterix nervosa,Agonopterix,Depressariidae
1732452,Trichiura crataegi,Trichiura,Lasiocampidae
5769761,Stigmella microtheriella,Stigmella,Nepticulidae
1848273,Anacampsis populella,Anacampsis,Gelechiidae
1785895,Diachrysia stenochrysis,Diachrysia,Noctuidae
5146379,Hydrelia flammeolaria,Hydrelia,Geometridae
1749921,Phyllonorycter corylifoliella,Phyllonorycter,Gracillariidae
1828637,Hepialus humuli,Hepialus,Hepialidae
1741368,Notocelia rosaecolana,Notocelia,Tortricidae
5769191,Malacosoma castrense,Malacosoma,Lasiocampidae
9674732,Patania ruralis,Patania,Crambidae
5119245,Phalera bucephala,Phalera,Notodontidae
5117400,Pelosia muscerda,Pelosia,Erebidae
4528818,Mompha langiella,Mompha,Momphidae
1820039,Leucoma salicis,Leucoma,Erebidae
5104641,Dichelia histrionana,Dichelia,Tortricidae
11478679,Loscopia scolopacina,Loscopia,Noctuidae
5112345,Xestia stigmatica,Xestia,Noctuidae
5772176,Mythimna ferrago,Mythimna,Noctuidae
5103451,Eucosma cana,Eucosma,Tortricidae
1861797,Hemaris fuciformis,Hemaris,Sphingidae
7809779,Fabriciana adippe,Fabriciana,Nymphalidae
1891059,Psammotis viminalis,Psammotis,Crambidae
5104759,Euspilapteryx auroguttella,Euspilapteryx,Gracillariidae
4525510,Ypsolopha parenthesella,Ypsolopha,Ypsolophidae
1858163,Tinea pellionella,Tinea,Tineidae
5145409,Scopula floslactata,Scopula,Geometridae
5121339,Coleophora flavipennella,Coleophora,Coleophoridae
1825077,Notodonta dromedarius,Notodonta,Notodontidae
1733484,Dendrolimus pini,Dendrolimus,Lasiocampidae
1972234,Perizoma flavofasciata,Perizoma,Geometridae
4533661,Eugnorisma depuncta,Eugnorisma,Noctuidae
1771772,Polypogon tentacularia,Polypogon,Erebidae
1782560,Phlogophora meticulosa,Phlogophora,Noctuidae
8186212,Cydia amplana,Cydia,Tortricidae
5101394,Cossus cossus,Cossus,Cossidae
1952806,Watsonalla binaria,Watsonalla,Drepanidae
1799701,Pseudeustrotia candidula,Pseudeustrotia,Noctuidae
1798807,Hypena proboscidalis,Hypena,Erebidae
1767597,Abrostola triplasia,Abrostola,Noctuidae
1739816,Acleris comariana,Acleris,Tortricidae
1739833,Acleris variegana,Acleris,Tortricidae
4523564,Epirrita dilutata,Epirrita,Geometridae
1836899,Hofmannophila pseudospretella,Hofmannophila,Oecophoridae
1745683,Epinotia caprana,Epinotia,Tortricidae
4528694,Crassa unitella,Borkhausenia,Oecophoridae
1830937,Ypsolophus sequella,Ypsolophus,Plutellidae
1846111,Mompha subbistrigella,Mompha,Momphidae
1963446,Chloroclysta siterata,Chloroclysta,Geometridae
5884851,Elophila nymphaeata,Elophila,Crambidae
1845270,Ethmia bipunctella,Ethmia,Ethmiidae
1957266,Larentia clavaria,Larentia,Geometridae
4533671,Eugnorisma glareosa,Eugnorisma,Noctuidae
1782627,Ipimorpha subtusa,Ipimorpha,Noctuidae
4534486,Apamea lithoxylaea,Apamea,Noctuidae
1773231,Euxoa vitta,Euxoa,Noctuidae
1822610,Furcula furcula,Furcula,Notodontidae
7958169,Depressaria badiella,Depressaria,Depressariidae
8313553,Eudemis porphyrana,Eudemis,Tortricidae
5138561,Plebejus argus,Plebejus,Lycaenidae
1912372,Boloria aquilonaris,Boloria,Nymphalidae
4533128,Tiliacea citrago,Tiliacea,Noctuidae
5771982,Macrochilo cribrumalis,Macrochilo,Erebidae
1835396,Schiffermuelleria procerella,Schiffermuelleria,Oecophoridae
1975546,Epione repandaria,Epione,Geometridae
1771531,Tholera cespitis,Tholera,Noctuidae
1736898,Gypsonoma sociana,Gypsonoma,Tortricidae
1744593,Syricoris lacunana,Syricoris,Tortricidae
1860664,Incurvaria rubiella,Incurvaria,Incurvariidae
4532357,Hypena crassalis,Hypena,Erebidae
4531402,Hypsopygia glaucinalis,Hypsopygia,Pyralidae
1879630,Eudonia truncicolella,Eudonia,Crambidae
1768702,Conistra vaccinii,Conistra,Noctuidae
5144534,Geometra papilionaria,Geometra,Geometridae
1856431,Infurcitinea albicomella,Infurcitinea,Meessiidae
5148462,Thera juniperata,Thera,Geometridae
5103502,Eucosma obumbratana,Eucosma,Tortricidae
1875008,Phycita roborella,Phycita,Pyralidae
6097228,Elachista maculicerusella,Elachista,Elachistidae
1839296,Exaeretia ciniflonella,Exaeretia,Depressariidae
4533273,Griposia aprilina,Griposia,Noctuidae
8244670,Neosphaleroptera nubilana,Neosphaleroptera,Tortricidae
5119808,Orophia ferrugella,Orophia,Depressariidae
1745678,Epinotia abbreviana,Epinotia,Tortricidae
1879731,Eudonia lacustrata,Eudonia,Crambidae
1740174,Acleris sparsana,Acleris,Tortricidae
4523560,Epirrita autumnata,Epirrita,Geometridae
1790002,Agrochola helvola,Agrochola,Noctuidae
5113036,Schrankia costaestrigalis,Schrankia,Erebidae
1745724,Epinotia trigonella,Epinotia,Tortricidae
1790084,Agrochola lota,Agrochola,Noctuidae
1951557,Cilix glaucata,Cilix,Drepanidae
1830372,Swammerdamia pyrella,Swammerdamia,Yponomeutidae
1871698,Pyla fusca,Pyla,Pyralidae
1827125,Gluphisia crenata,Gluphisia,Notodontidae
4534719,Allophyes oxyacanthae,Allophyes,Noctuidae
1800032,Panthea coenobita,Panthea,Noctuidae
4524951,Charissa obscurata,Charissa,Geometridae
5772196,Mythimna pallens,Mythimna,Noctuidae
8176911,Hipparchia semele,Hipparchia,Nymphalidae
5147039,Idaea seriata,Idaea,Geometridae
1960617,Opisthograptis luteolata,Opisthograptis,Geometridae
1759620,Lithophane consocia,Lithophane,Noctuidae
1743475,Gibberifera simplana,Gibberifera,Tortricidae
5138543,Plebejus amanda,Plebejus,Lycaenidae
4534408,Denticucullus pygmina,Denticucullus,Noctuidae
1859471,Hellinsia didactylites,Hellinsia,Pterophoridae
1840596,Agonopterix ocellana,Agonopterix,Depressariidae
1740120,Acleris rhombana,Acleris,Tortricidae
1949784,Pyrgus armoricanus,Pyrgus,Hesperiidae
4525476,Argyresthia spinosella,Argyresthia,Argyresthiidae
1833108,Elachista utonella,Elachista,Elachistidae
1789982,Agrochola litura,Agrochola,Noctuidae
5102642,Choristoneura diversana,Choristoneura,Tortricidae
1736800,Lathronympha strigana,Lathronympha,Tortricidae
1965841,Eulithis pyraliata,Eulithis,Geometridae
1875827,Nyctegretis lineana,Nyctegretis,Pyralidae
1962860,Apeira syringaria,Apeira,Geometridae
4533360,Mniotype satura,Mniotype,Noctuidae
1965777,Eulithis mellinata,Eulithis,Geometridae
1745816,Epinotia brunnichana,Epinotia,Tortricidae
4534290,Hoplodrina octogenaria,Hoplodrina,Noctuidae
1830879,Eidophasia messingiella,Eidophasia,Plutellidae
1784853,Hoplodrina ambigua,Hoplodrina,Noctuidae
1758878,Eupsilia transversa,Eupsilia,Noctuidae
1870250,Aphomia sociella,Aphomia,Pyralidae
4533136,Tiliacea aurago,Tiliacea,Noctuidae
1743867,Pandemis dumetana,Pandemis,Tortricidae
1841261,Carcina quercana,Carcina,Peleopodidae
7728366,Coenonympha arcania,Coenonympha,Nymphalidae
5880533,Macaria liturata,Macaria,Geometridae
4524421,Ennomos fuscantaria,Ennomos,Geometridae
1790062,Agrochola nitida,Agrochola,Noctuidae
1878490,Ephestia kuehniella,Ephestia,Pyralidae
5140214,Polyommatus icarus,Polyommatus,Lycaenidae
1933793,Eumedonia eumedon,Eumedonia,Lycaenidae
4524426,Ennomos erosaria,Ennomos,Geometridae
1969954,Triphosa dubitata,Triphosa,Geometridae
5115771,Lithosia quadra,Lithosia,Erebidae
5143697,Cabera pusaria,Cabera,Geometridae
1821911,Euproctis similis,Euproctis,Erebidae
8108800,Helicoverpa armigera,Helicoverpa,Noctuidae
1790072,Agrochola macilenta,Agrochola,Noctuidae
1760887,Aporophyla lueneburgensis,Aporophyla,Noctuidae
1790625,Rhyacia simulans,Rhyacia,Noctuidae
1857828,Monopis monachella,Monopis,Tineidae
1983648,Eupithecia linariata,Eupithecia,Geometridae
1768117,Macdunnoughia confusa,Macdunnoughia,Noctuidae
5148487,Thera obeliscata,Thera,Geometridae
1771634,Xanthia gilvago,Xanthia,Noctuidae
1735823,Ectoedemia arcuatella,Ectoedemia,Nepticulidae
1878895,Agriphila inquinatella,Agriphila,Crambidae
1972434,Operophtera fagata,Operophtera,Geometridae
12253343,Manulea complana,Manulea,Erebidae
1848356,Anacampsis blattariella,Anacampsis,Gelechiidae
4523556,Epirrita christyi,Epirrita,Geometridae
8105817,Rhizedra lutosa,Rhizedra,Noctuidae
1951649,Tetheella fluctuosa,Tetheella,Drepanidae
5880545,Macaria alternata,Macaria,Geometridae
5880559,Macaria brunneata,Macaria,Geometridae
1972449,Operophtera brumata,Operophtera,Geometridae
1956599,Erannis defoliaria,Erannis,Geometridae
1982746,Eupithecia assimilata,Eupithecia,Geometridae
1759079,Lacanobia w-latinum,Lacanobia,Noctuidae
5107644,Zygaena viciae,Zygaena,Zygaenidae
7767114,Nemophora metallica,Nemophora,Adelidae
7895336,Oligia strigilis,Oligia,Noctuidae
4526094,Dahlica triquetrella,Dahlica,Psychidae
1830147,Argyresthia curvella,Argyresthia,Argyresthiidae
1825983,Pheosia tremula,Pheosia,Notodontidae
8043500,Xestia ashworthii,Xestia,Noctuidae
1957816,Scotopteryx chenopodiata,Scotopteryx,Geometridae
1774347,Spaelotis ravida,Spaelotis,Noctuidae
8361848,Epirrhoe alternata,Epirrhoe,Geometridae
1741615,Cochylis pallidana,Cochylis,Tortricidae
5134682,Erebia ligea,Erebia,Nymphalidae
1933095,Aricia agestis,Aricia,Lycaenidae
1956440,Ematurga atomaria,Ematurga,Geometridae
8215326,Acleris abietana,Acleris,Tortricidae
1789267,Dryobotodes eremita,Dryobotodes,Noctuidae
1881151,Nomophila noctuella,Nomophila,Crambidae
4525354,Orthotelia sparganella,Orthotelia,Glyphipterigidae
1859487,Hellinsia lienigianus,Hellinsia,Pterophoridae
1871252,Synaphe punctalis,Synaphe,Pyralidae
1788425,Mesapamea secalis,Mesapamea,Noctuidae
1796668,Hydraecia nordstroemi,Hydraecia,Noctuidae
1859285,Amblyptilia acanthadactyla,Amblyptilia,Pterophoridae
1846724,Monochroa sepicolella,Monochroa,Gelechiidae
1968867,Colotois pennaria,Colotois,Geometridae
1849856,Scrobipalpa atriplicella,Scrobipalpa,Gelechiidae
1739980,Acleris logiana,Acleris,Tortricidae
5769072,Agriopis aurantiaria,Agriopis,Geometridae
11052757,Oxypteryx atrella,Oxypteryx,Gelechiidae
1736529,Grapholita pallifrontana,Grapholita,Tortricidae
5146611,Idaea humiliata,Idaea,Geometridae
1858868,Oxyptilus chrysodactyla,Oxyptilus,Pterophoridae
1738819,Dichrorampha agilana,Dichrorampha,Tortricidae
1837172,Endrosis sarcitrella,Endrosis,Oecophoridae
4533115,Agrochola lychnidis,Agrochola,Noctuidae
1829322,Lyonetia clerkella,Lyonetia,Lyonetiidae
4534299,Charanyca ferruginea,Charanyca,Noctuidae
1965825,Eulithis prunata,Eulithis,Geometridae
7389824,Ochlodes venata,Ochlodes,Hesperiidae
1739272,Cnephasia stephensiana,Cnephasia,Tortricidae
1792426,Autographa jota,Autographa,Noctuidae
1959383,Philereme vetulata,Philereme,Geometridae
6097234,Aphelia viburnana,Aphelia,Tortricidae
1853800,Bacotia claustrella,Bacotia,Psychidae
5148424,Thera britannica,Thera,Geometridae
1766274,Asteroscopus sphinx,Asteroscopus,Noctuidae
10205651,Aproaerema taeniolella,Aproaerema,Gelechiidae
1848596,Recurvaria leucatella,Recurvaria,Gelechiidae
4525562,Ypsolopha scabrella,Ypsolopha,Ypsolophidae
5142870,Thyatira batis,Thyatira,Drepanidae
4526100,Dahlica lichenella,Dahlica,Psychidae
1769057,Dasypolia templi,Dasypolia,Noctuidae
5770942,Denisia similella,Denisia,Oecophoridae
1782927,Acronicta auricoma,Acronicta,Noctuidae
1746910,Archips crataegana,Archips,Tortricidae
4530138,Bactra lancealana,Bactra,Tortricidae
1846663,Monochroa suffusella,Monochroa,Gelechiidae
5123042,Geina didactyla,Geina,Pterophoridae
1738245,Pseudargyrotoza conwagana,Pseudargyrotoza,Tortricidae
1890772,Pyrausta purpuralis,Pyrausta,Crambidae
1972250,Perizoma alchemillata,Perizoma,Geometridae
1983525,Eupithecia centaureata,Eupithecia,Geometridae
1859952,Oidaematophorus lithodactyla,Oidaematophorus,Pterophoridae
1768749,Conistra rubiginosa,Conistra,Noctuidae
1770880,Agrotis vestigialis,Agrotis,Noctuidae
1743898,Pandemis heparana,Pandemis,Tortricidae
4528593,Diurnea lipsiella,Diurnea,Lypusidae
1742263,Olethreutes metallicana,Olethreutes,Tortricidae
9100030,Anania fuscalis,Anania,Crambidae
1869489,Epermenia illigerella,Epermenia,Epermeniidae
1838691,Borkhausenia fuscescens,Borkhausenia,Oecophoridae
1848753,Bryotropha galbanella,Bryotropha,Gelechiidae
1736377,Lozotaenia forsterana,Lozotaenia,Tortricidae
1741633,Cochylis dubitana,Cochylis,Tortricidae
1744739,Apotomis turbidana,Apotomis,Tortricidae
1861510,Acherontia atropos,Acherontia,Sphingidae
1732063,Poecilocampa populi,Poecilocampa,Lasiocampidae
5769164,Choreutis pariana,Choreutis,Choreutidae
5119143,Ptilophora plumigera,Ptilophora,Notodontidae
1749744,Phyllonorycter ulmifoliella,Phyllonorycter,Gracillariidae
4525540,Ypsolopha dentella,Ypsolopha,Ypsolophidae
5123394,Choreutis diana,Choreutis,Choreutidae
5126004,Homoeosoma nimbella,Homoeosoma,Pyralidae
4524636,Hypomecis roboraria,Hypomecis,Geometridae
1830457,Yponomeuta padella,Yponomeuta,Yponomeutidae
1742185,Olethreutes arcuella,Olethreutes,Tortricidae
5102460,Stigmella nylandriella,Stigmella,Nepticulidae
1856023,Niditinea striolella,Niditinea,Tineidae
1770150,Enargia paleacea,Enargia,Noctuidae
4532405,Lygephila pastinum,Lygephila,Erebidae
1838805,Borkhausenia luridicomella,Borkhausenia,Oecophoridae
5145009,Scopula immutata,Scopula,Geometridae
1919712,Anthocharis cardamines,Anthocharis,Pieridae
1846107,Mompha locupletella,Mompha,Momphidae
1830241,Argyresthia conjugella,Argyresthia,Argyresthiidae
1738687,Dichrorampha simpliciana,Dichrorampha,Tortricidae
1852956,Batrachedra praeangusta,Batrachedra,Batrachedridae
1743710,Zeiraphera isertana,Zeiraphera,Tortricidae
1948194,Dalla ibhara,Dalla,Hesperiidae
1947051,Cymaenes uruba,Cymaenes,Hesperiidae
1947053,Cymaenes warreni,Cymaenes,Hesperiidae
1944240,Monca telata,Monca,Hesperiidae
1947045,Cymaenes psyllus,Cymaenes,Hesperiidae
12239491,Chiothion georgina,Chiothion,Hesperiidae
1948844,Lucida lucia,Lucida,Hesperiidae
1948858,Zopyrion satyrina,Zopyrion,Hesperiidae
1947335,Carterocephalus palaemon,Carterocephalus,Hesperiidae
1900872,Heliconius erato,Heliconius,Nymphalidae
1900303,Heliconius melpomene,Heliconius,Nymphalidae
1949715,Pyrgus carlinae,Pyrgus,Hesperiidae
5142532,Pyrgus limbata,Pyrgus,Hesperiidae
1950884,Celaenorrhinus tritonae,Celaenorrhinus,Hesperiidae
1920528,Elodina biaka,Elodina,Pieridae
1927541,Lepidochrysops jamesi,Lepidochrysops,Lycaenidae
1919326,Euchloe olympia,Euchloe,Pieridae
1851011,Chionodes lugubrella,Chionodes,Gelechiidae
7964262,Eucosmomorpha albersana,Eucosmomorpha,Tortricidae
1746644,Eana incanana,Eana,Tortricidae
7681733,Acasis viretata,Acasis,Geometridae
1782763,Acronicta aceris,Acronicta,Noctuidae
1739819,Acleris cristana,Acleris,Tortricidae
1923796,Pseudoaricia nicias,Pseudoaricia,Lycaenidae
1975733,Archiearis parthenias,Archiearis,Geometridae
4529931,Metendothenia atropunctana,Metendothenia,Tortricidae
1766410,Oligia latruncula,Oligia,Noctuidae
1749098,Micrurapteryx gradatella,Micrurapteryx,Gracillariidae
4523880,Pasiphila debiliata,Pasiphila,Geometridae
1978114,Pterapherapteryx sexalata,Pterapherapteryx,Geometridae
1765011,Caradrina morpheus,Caradrina,Noctuidae
1739284,Cnephasia asseclana,Cnephasia,Tortricidae
1879452,Duponchelia fovealis,Duponchelia,Crambidae
1983922,Eupithecia sinuosaria,Eupithecia,Geometridae
1929143,Oboronia punctatus,Oboronia,Lycaenidae
1929148,Oboronia pseudopunctatus,Oboronia,Lycaenidae
1923682,Thermoniphas alberici,Thermoniphas,Lycaenidae
5147703,Lycia ypsilon,Lycia,Geometridae
1935935,Emesis tenedia,Emesis,Lycaenidae
1837515,Depressaria emeritella,Depressaria,Depressariidae
1890629,Pyrausta orphisalis,Pyrausta,Crambidae
1882812,Conchylodes ovulalis,Conchylodes,Crambidae
5714333,Limenitis weidemeyerii,Limenitis,Nymphalidae
5137828,Eurema brigitta,Eurema,Pieridae
1797257,Catocala cerogama,Catocala,Erebidae
1759688,Lithophane bethunei,Lithophane,Noctuidae
1768132,Macronoctua onusta,Macronoctua,Noctuidae
5142436,Pyrgus oileus,Pyrgus,Hesperiidae
1814338,Halysidota tessellaris,Halysidota,Erebidae
1864021,Manduca rustica,Manduca,Sphingidae
11141784,Sphinx vanbuskirki,Sphinx,Sphingidae
1790013,Agrochola bicolorago,Agrochola,Noctuidae
